"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01027","5","72","74","0","1997","A","","Clay County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,97,778689,0,0,154,8000,"",0.50,0.23,0.26,0.00,0.00,1.15,1.15,"",1,12.5,5,5.4,110841,16.6,0,0.0,0,0.0,15,10.8,767,10.6
"01029","5","72","74","0","1997","A","","Cleburne County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,137,1108153,0,0,156,8094,"",0.94,0.58,0.60,0.00,0.00,1.03,1.03,"",1,7.7,4,3.0,181658,19.6,0,0.0,0,0.0,22,16.4,1106,15.8
"01031","5","72","74","0","1997","A","","Coffee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",54,997,7830634,0,0,151,7857,"",0.80,0.85,0.94,0.00,0.00,1.09,1.10,"",1,1.9,132,15.3,951024,13.8,0,0.0,0,0.0,-2,-1.3,-96,-1.2
"01033","5","72","74","0","1997","A","","Colbert County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",98,1575,13386395,0,0,163,8500,"",0.98,0.87,0.73,0.00,0.00,0.83,0.83,"",-4,-3.9,-43,-2.7,283372,2.2,0,0.0,0,0.0,7,4.5,400,4.9
"01039","5","72","74","0","1997","A","","Covington County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",53,629,4907074,0,0,150,7808,"",0.79,0.58,0.59,0.00,0.00,1.02,1.02,"",5,10.4,3,0.5,212269,4.5,0,0.0,0,0.0,6,4.2,309,4.1
"01043","5","72","74","0","1997","A","","Cullman County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",86,1659,15584775,0,0,181,9396,"",0.76,0.87,0.97,0.00,0.00,1.12,1.12,"",7,8.9,61,3.8,933378,6.4,0,0.0,0,0.0,5,2.8,229,2.5
"01045","1","72","74","0","1997","A","","Dale County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,59,757173,0,0,246,12815,"",29.01,29.56,32.54,0.00,0.00,1.10,1.10,"",0,0.0,1,1.7,12914,1.7,0,0.0,0,0.0,-2,-0.8,-73,-0.6
"01047","3","72","74","0","1997","A","","Dallas County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,60,472410,0,0,151,7852,"",316.74,83.96,76.18,0.00,0.00,0.91,0.90,"",0,0.0,-22,-26.8,-122396,-20.6,0,0.0,0,0.0,12,8.6,598,8.2
"01047","5","72","74","0","1997","A","","Dallas County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",60,1081,8964424,0,0,159,8293,"",0.75,0.78,0.85,0.00,0.00,1.08,1.08,"",-1,-1.6,66,6.5,923766,11.5,0,0.0,0,0.0,7,4.6,372,4.7
"01049","5","72","74","0","1997","A","","DeKalb County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",83,1069,10212899,0,0,184,9552,"",0.97,0.60,0.75,0.00,0.00,1.24,1.24,"",8,10.7,-1,-0.1,337507,3.4,0,0.0,0,0.0,6,3.4,318,3.4
"01051","5","72","74","0","1997","A","","Elmore County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",48,800,6752254,0,0,162,8443,"",0.69,0.85,0.89,0.00,0.00,1.04,1.05,"",2,4.3,51,6.8,924963,15.9,0,0.0,0,0.0,12,8.0,662,8.5
"01053","5","72","74","0","1997","A","","Escambia County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",56,723,5708241,0,0,152,7900,"",0.88,0.66,0.63,0.00,0.00,0.95,0.95,"",3,5.7,-27,-3.6,-209008,-3.5,0,0.0,0,0.0,0,0.0,15,0.2
"01055","5","72","74","0","1997","A","","Etowah County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",160,3085,27494081,0,0,171,8914,"",1.09,1.06,1.04,0.00,0.00,0.98,0.99,"",7,4.6,216,7.5,2694262,10.9,0,0.0,0,0.0,5,3.0,271,3.1
"01059","5","72","74","0","1997","A","","Franklin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",32,403,3209563,0,0,153,7964,"",0.73,0.47,0.50,0.00,0.00,1.05,1.05,"",3,10.3,-1,-0.2,56762,1.8,0,0.0,0,0.0,3,2.0,155,2.0
"01069","5","72","74","0","1997","A","","Houston County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",184,3869,35150976,0,0,175,9086,"",0.94,1.06,1.09,0.00,0.00,1.03,1.03,"",11,6.4,126,3.4,2449763,7.5,0,0.0,0,0.0,7,4.2,349,4.0
"01073","5","72","74","0","1997","A","","Jefferson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1170,23968,260219787,0,0,209,10857,"",0.92,0.83,0.78,0.00,0.00,0.94,0.94,"",67,6.1,1767,8.0,33718208,14.9,0,0.0,0,0.0,13,6.6,655,6.4
"01077","5","72","74","0","1997","A","","Lauderdale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",126,2522,20638648,0,0,157,8184,"",0.91,1.00,1.03,0.00,0.00,1.03,1.03,"",7,5.9,39,1.6,1066626,5.4,0,0.0,0,0.0,5,3.3,301,3.8
"01081","5","72","74","0","1997","A","","Lee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",185,3843,30570445,0,0,153,7954,"",1.30,1.25,1.16,0.00,0.00,0.93,0.93,"",3,1.6,57,1.5,2205738,7.8,0,0.0,0,0.0,9,6.2,462,6.2
"01083","5","72","74","0","1997","A","","Limestone County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",73,1436,13358876,0,0,179,9302,"",1.01,0.89,0.64,0.00,0.00,0.72,0.72,"",1,1.4,39,2.8,1042586,8.5,0,0.0,0,0.0,9,5.3,484,5.5
"01089","1","72","74","0","1997","A","","Madison County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,16,220660,0,0,271,14085,"",3.87,0.91,0.88,0.00,0.00,0.98,0.98,"",0,0.0,0,0.0,7078,3.3,0,0.0,0,0.0,9,3.4,452,3.3
"01089","5","72","74","0","1997","A","","Madison County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",482,10616,105710281,0,0,191,9958,"",0.98,0.94,0.77,0.00,0.00,0.81,0.81,"",18,3.9,501,5.0,10748551,11.3,0,0.0,0,0.0,10,5.5,570,6.1
"01091","5","72","74","0","1997","A","","Marengo County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",29,386,3111960,0,0,155,8057,"",0.76,0.65,0.62,0.00,0.00,0.94,0.95,"",-2,-6.5,-23,-5.6,189385,6.5,0,0.0,0,0.0,18,13.1,910,12.7
"01095","5","72","74","0","1997","A","","Marshall County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",127,2082,19410853,0,0,179,9322,"",0.95,0.74,0.87,0.00,0.00,1.17,1.17,"",-5,-3.8,13,0.6,900211,4.9,0,0.0,0,0.0,7,4.1,374,4.2
"01097","5","72","74","0","1997","A","","Mobile County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",616,12165,125720083,0,0,199,10335,"",0.92,0.93,0.96,0.00,0.00,1.03,1.03,"",16,2.7,78,0.6,4197594,3.5,0,0.0,0,0.0,6,3.1,281,2.8
"01101","1","72","74","0","1997","A","","Montgomery County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,223,2126085,0,0,183,9520,"",4.16,14.35,11.80,0.00,0.00,0.82,0.82,"",0,0.0,4,1.8,173857,8.9,0,0.0,0,0.0,12,7.0,602,6.8
"01101","5","72","74","0","1997","A","","Montgomery County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",430,9041,85485271,0,0,182,9455,"",0.94,0.91,0.86,0.00,0.00,0.95,0.95,"",8,1.9,40,0.4,4489737,5.5,0,0.0,0,0.0,9,5.2,456,5.1
"01103","5","72","74","0","1997","A","","Morgan County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",165,3221,30351262,0,0,181,9423,"",0.88,0.88,0.83,0.00,0.00,0.94,0.95,"",1,0.6,43,1.4,1922445,6.8,0,0.0,0,0.0,9,5.2,477,5.3
"01105","5","72","74","0","1997","A","","Perry County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,115,806802,0,0,136,7046,"",0.81,0.52,0.52,0.00,0.00,1.01,1.01,"",0,0.0,-3,-2.5,28208,3.6,0,0.0,0,0.0,9,7.1,420,6.3
"01109","5","72","74","0","1997","A","","Pike County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",61,1185,8817067,0,0,143,7442,"",1.28,1.34,1.28,0.00,0.00,0.95,0.95,"",2,3.4,40,3.5,581826,7.1,0,0.0,0,0.0,5,3.6,247,3.4
"01113","5","72","74","0","1997","A","","Russell County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",64,1024,8793973,0,0,165,8591,"",1.04,0.98,0.95,0.00,0.00,0.97,0.97,"",6,10.3,56,5.8,680679,8.4,0,0.0,0,0.0,4,2.5,206,2.5
"01115","5","72","74","0","1997","A","","St. Clair County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",79,1108,9391639,0,0,163,8476,"",1.06,1.13,1.20,0.00,0.00,1.06,1.06,"",9,12.9,59,5.6,810273,9.4,0,0.0,0,0.0,6,3.8,298,3.6
"01117","5","72","74","0","1997","A","","Shelby County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",155,2838,29233603,0,0,198,10303,"",0.76,0.87,0.85,0.00,0.00,0.97,0.98,"",14,9.9,346,13.9,5098312,21.1,0,0.0,0,0.0,12,6.5,617,6.4
"01121","5","72","74","0","1997","A","","Talladega County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",101,1508,12397681,0,0,158,8222,"",1.05,0.77,0.72,0.00,0.00,0.93,0.93,"",8,8.6,-33,-2.1,545027,4.6,0,0.0,0,0.0,10,6.8,528,6.9
"01123","5","72","74","0","1997","A","","Tallapoosa County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",49,867,7812881,0,0,173,9011,"",0.84,0.64,0.72,0.00,0.00,1.12,1.12,"",2,4.3,-74,-7.9,-748113,-8.7,0,0.0,0,0.0,-2,-1.1,-91,-1.0
"01125","5","72","74","0","1997","A","","Tuscaloosa County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",298,6285,55325049,0,0,169,8803,"",1.11,1.12,1.00,0.00,0.00,0.90,0.90,"",24,8.8,777,14.1,8118494,17.2,0,0.0,0,0.0,4,2.4,233,2.7
"01127","5","72","74","0","1997","A","","Walker County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",86,1298,11297601,0,0,167,8706,"",0.86,0.90,0.89,0.00,0.00,0.99,0.99,"",4,4.9,-68,-5.0,555960,5.2,0,0.0,0,0.0,16,10.6,844,10.7
"01131","5","72","74","0","1997","A","","Wilcox County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,99,812121,0,0,158,8196,"",0.68,0.36,0.30,0.00,0.00,0.83,0.82,"",-1,-6.7,-8,-7.5,43707,5.7,0,0.0,0,0.0,20,14.5,1015,14.1
"02000","1","72","54","0","1997","A","","Alaska -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",5,209,3046648,0,0,280,14577,"",7.44,6.60,6.61,0.00,0.00,1.00,1.00,"",0,0.0,-6,-2.8,-131041,-4.1,0,0.0,0,0.0,-4,-1.4,-209,-1.4
"02000","5","72","54","0","1997","A","","Alaska -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",1600,21724,300954401,0,0,266,13854,"",1.26,1.07,1.19,0.00,0.00,1.11,1.11,"",40,2.6,989,4.8,15220740,5.3,0,0.0,0,0.0,1,0.4,74,0.5
"02016","5","72","74","0","1997","A","","Aleutian West Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",8,54,805155,0,0,286,14887,"",0.69,0.20,0.26,0.00,0.00,1.29,1.29,"",-1,-11.1,4,8.0,97157,13.7,0,0.0,0,0.0,16,5.9,844,6.0
"02020","1","72","74","0","1997","A","","Anchorage Borough, Alaska","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,120,1842387,0,0,295,15364,"",7.83,8.13,8.17,0.00,0.00,1.00,1.01,"",0,0.0,-2,-1.6,-9676,-0.5,0,0.0,0,0.0,3,1.0,194,1.3
"02020","5","72","74","0","1997","A","","Anchorage Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",521,10543,142360890,0,0,260,13503,"",1.08,1.11,1.15,0.00,0.00,1.04,1.03,"",18,3.6,554,5.5,7553422,5.6,0,0.0,0,0.0,0,0.0,8,0.1
"02050","5","72","74","0","1997","A","","Bethel Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,54,832738,0,0,299,15541,"",0.73,0.13,0.21,0.00,0.00,1.64,1.64,"",0,0.0,-7,-11.5,83636,11.2,0,0.0,0,0.0,63,26.7,3261,26.6
"02090","1","72","74","0","1997","A","","Fairbanks North Star Borough, Alaska","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,83,1113926,0,0,259,13461,"",28.12,22.68,22.20,0.00,0.00,0.98,0.98,"",0,0.0,-4,-4.6,-106827,-8.8,0,0.0,0,0.0,-12,-4.4,-638,-4.5
"02090","5","72","74","0","1997","A","","Fairbanks North Star Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",172,3167,40120232,0,0,244,12668,"",1.28,1.35,1.46,0.00,0.00,1.08,1.08,"",7,4.2,193,6.5,2698999,7.2,0,0.0,0,0.0,2,0.8,85,0.7
"02100","5","72","74","0","1997","A","","Haines Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",18,117,1335505,0,0,220,11415,"",2.02,1.72,2.03,0.00,0.00,1.18,1.18,"",1,5.9,-5,-4.1,-42290,-3.1,0,0.0,0,0.0,3,1.4,152,1.3
"02110","5","72","74","0","1997","A","","Juneau Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",76,1120,14816944,0,0,254,13230,"",1.05,0.89,0.99,0.00,0.00,1.11,1.12,"",-3,-3.8,-39,-3.4,-889567,-5.7,0,0.0,0,0.0,-7,-2.7,-325,-2.4
"02122","5","72","74","0","1997","A","","Kenai Peninsula Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",201,1545,16806217,0,0,209,10878,"",1.76,1.24,1.18,0.00,0.00,0.95,0.95,"",10,5.2,6,0.4,839293,5.3,0,0.0,0,0.0,9,4.5,500,4.8
"02130","5","72","74","0","1997","A","","Ketchikan Gateway Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",58,512,7551383,0,0,284,14763,"",1.41,0.92,1.10,0.00,0.00,1.20,1.20,"",0,0.0,9,1.8,156595,2.1,0,0.0,0,0.0,2,0.7,74,0.5
"02150","5","72","74","0","1997","A","","Kodiak Island Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",39,415,5461723,0,0,253,13153,"",1.18,0.87,1.18,0.00,0.00,1.35,1.35,"",1,2.6,-15,-3.5,-184028,-3.3,0,0.0,0,0.0,1,0.4,31,0.2
"02170","5","72","74","0","1997","A","","Matanuska-Susitna Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",119,1059,10532309,0,0,191,9947,"",1.57,1.29,1.26,0.00,0.00,0.97,0.97,"",0,0.0,118,12.5,1397597,15.3,0,0.0,0,0.0,4,2.1,242,2.5
"02180","5","72","74","0","1997","A","","Nome Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",17,173,2389637,0,0,266,13840,"",0.91,0.64,0.86,0.00,0.00,1.34,1.34,"",-1,-5.6,4,2.4,73839,3.2,0,0.0,0,0.0,2,0.8,130,0.9
"02185","5","72","74","0","1997","A","","North Slope Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,288,10802108,0,0,721,37507,"",1.64,0.47,0.80,0.00,0.00,1.70,1.70,"",1,4.8,10,3.6,677617,6.7,0,0.0,0,0.0,20,2.9,1077,3.0
"02220","5","72","74","0","1997","A","","Sitka Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",31,320,4256689,0,0,256,13299,"",1.26,1.10,1.41,0.00,0.00,1.29,1.29,"",0,0.0,-7,-2.1,125319,3.0,0,0.0,0,0.0,13,5.3,665,5.3
"02261","5","72","74","0","1997","A","","Valdez-Cordova Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",60,432,6008748,0,0,268,13923,"",1.59,1.19,1.22,0.00,0.00,1.02,1.02,"",0,0.0,0,0.0,404041,7.2,0,0.0,0,0.0,19,7.6,962,7.4
"04000","1","72","54","0","1997","A","","Arizona -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",5,248,2748647,0,0,213,11068,"",1.27,1.04,0.95,0.00,0.00,0.91,0.91,"",0,0.0,5,2.1,-33231,-1.2,0,0.0,0,0.0,-7,-3.2,-396,-3.5
"04000","5","72","54","0","1997","A","","Arizona -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",7686,185387,2170579611,0,0,225,11708,"",1.03,1.21,1.36,0.00,0.00,1.13,1.13,"",204,2.7,7734,4.4,215831585,11.0,0,0.0,0,0.0,13,6.1,705,6.4
"04003","1","72","74","0","1997","A","","Cochise County, Arizona","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,177,1916008,0,0,209,10845,"",26.04,50.01,53.90,0.00,0.00,1.08,1.08,"",0,0.0,3,1.7,-39235,-2.0,0,0.0,0,0.0,-8,-3.7,-414,-3.7
"04003","5","72","74","0","1997","A","","Cochise County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",252,3162,25819683,0,0,157,8165,"",1.73,1.39,1.32,0.00,0.00,0.95,0.95,"",-4,-1.6,175,5.9,2047330,8.6,0,0.0,0,0.0,4,2.6,206,2.6
"04005","5","72","74","0","1997","A","","Coconino County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",411,9214,101911053,0,0,213,11061,"",1.83,2.53,3.32,0.00,0.00,1.31,1.31,"",13,3.3,-128,-1.4,3620790,3.7,0,0.0,0,0.0,11,5.4,539,5.1
"04007","5","72","74","0","1997","A","","Gila County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",133,1590,13684729,0,0,166,8606,"",1.98,1.52,1.52,0.00,0.00,1.00,1.00,"",-6,-4.3,-78,-4.7,259572,1.9,0,0.0,0,0.0,11,7.1,559,6.9
"04013","1","72","74","0","1997","A","","Maricopa County, Arizona","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,23,316242,0,0,262,13602,"",0.40,0.14,0.15,0.00,0.00,1.05,1.05,"",0,0.0,2,9.5,2025,0.6,0,0.0,0,0.0,-33,-11.2,-1726,-11.3
"04013","5","72","74","0","1997","A","","Maricopa County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4011,117205,1448825827,0,0,238,12362,"",0.85,1.11,1.25,0.00,0.00,1.12,1.12,"",126,3.2,4880,4.3,148257218,11.4,0,0.0,0,0.0,15,6.7,783,6.8
"04015","5","72","74","0","1997","A","","Mohave County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",295,4183,39509442,0,0,182,9444,"",1.41,1.54,1.87,0.00,0.00,1.22,1.21,"",4,1.4,287,7.4,4815031,13.9,0,0.0,0,0.0,11,6.4,538,6.0
"04017","5","72","74","0","1997","A","","Navajo County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",203,2382,20109657,0,0,162,8444,"",1.97,1.36,1.35,0.00,0.00,0.99,0.99,"",9,4.6,145,6.5,2059720,11.4,0,0.0,0,0.0,7,4.5,375,4.6
"04019","5","72","74","0","1997","A","","Pima County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1280,31650,367342444,0,0,223,11606,"",1.12,1.38,1.67,0.00,0.00,1.21,1.21,"",-1,-0.1,1266,4.2,36365557,11.0,0,0.0,0,0.0,14,6.7,713,6.5
"04021","5","72","74","0","1997","A","","Pinal County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",215,2522,24328334,0,0,186,9648,"",1.52,0.86,0.86,0.00,0.00,1.01,1.01,"",18,9.1,245,10.8,4293984,21.4,0,0.0,0,0.0,17,10.1,849,9.6
"04023","5","72","74","0","1997","A","","Santa Cruz County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",70,1011,10054663,0,0,191,9942,"",0.92,1.16,1.31,0.00,0.00,1.13,1.14,"",0,0.0,161,18.9,1851950,22.6,0,0.0,0,0.0,5,2.7,287,3.0
"04025","5","72","74","0","1997","A","","Yavapai County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",376,5902,58867975,0,0,192,9974,"",1.35,1.78,2.28,0.00,0.00,1.28,1.28,"",22,6.2,555,10.4,8069043,15.9,0,0.0,0,0.0,9,4.9,474,5.0
