"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01027","5","72","74","0","2017","A","N","Clay County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","72","74","0","2017","A","","Cleburne County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,29,504224,0,0,332,17238,"",264.73,23.10,14.73,0.00,0.00,0.63,0.63,"",-1,-20.0,-5,-14.7,-64930,-11.4,0,0.0,0,0.0,11,3.4,539,3.2
"01029","5","72","74","0","2017","A","","Cleburne County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,154,1927368,1159485,8562,241,12509,"",0.72,0.76,0.59,0.79,0.39,0.78,0.78,"",1,10.0,6,4.1,92535,5.0,43408,3.9,-3664,-30.0,2,0.8,83,0.7
"01031","3","72","74","0","2017","A","N","Coffee County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",13.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","72","74","0","2017","A","","Coffee County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",98,1631,22154850,13686476,139345,261,13583,"",1.27,1.10,1.18,1.14,1.04,1.07,1.07,"",3,3.2,73,4.7,1279599,6.1,590387,4.5,-28315,-16.9,3,1.2,186,1.4
"01033","3","72","74","0","2017","A","N","Colbert County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",11.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","72","74","0","2017","A","","Colbert County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",103,1762,23793008,14550367,131400,260,13500,"",1.13,0.78,0.65,0.84,0.57,0.83,0.83,"",-2,-1.9,-17,-1.0,1012406,4.4,607367,4.4,-6813,-4.9,14,5.7,694,5.4
"01035","5","72","74","0","2017","A","N","Conecuh County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",21,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","72","74","0","2017","A","N","Coosa County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",234.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","72","74","0","2017","A","N","Coosa County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","72","74","0","2017","A","N","Covington County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",15.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","72","74","0","2017","A","","Covington County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",58,891,12246195,7097211,73907,264,13744,"",0.91,0.76,0.78,0.78,0.43,1.03,1.03,"",1,1.8,52,6.2,1386659,12.8,163442,2.4,-130,-0.2,15,6.0,795,6.1
"01041","5","72","74","0","2017","A","N","Crenshaw County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",-1,-5.9,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","72","74","0","2017","A","","Cullman County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",144,2684,38290866,21895846,197844,274,14265,"",1.11,0.99,1.00,1.01,0.99,1.01,1.01,"",7,5.1,-33,-1.2,1573339,4.3,561385,2.6,-12057,-5.7,14,5.4,752,5.6
"01045","1","72","74","0","2017","A","","Dale County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,75,1347724,0,0,347,18030,"",57.19,65.78,48.33,0.00,0.00,0.74,0.74,"",0,0.0,-6,-7.4,-98853,-6.8,0,0.0,0,0.0,3,0.9,134,0.7
"01045","3","72","74","0","2017","A","N","Dale County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","72","74","0","2017","A","","Dale County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",81,1168,17523663,9340740,99950,289,15006,"",1.31,0.74,0.55,0.88,0.78,0.75,0.75,"",-5,-5.8,-3,-0.3,223135,1.3,-124572,-1.3,-28424,-22.1,5,1.8,229,1.5
"01047","3","72","74","0","2017","A","","Dallas County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,47,852689,0,0,346,17983,"",185.21,6.42,4.97,0.00,0.00,0.77,0.77,"",0,0.0,0,0.0,20215,2.4,0,0.0,0,0.0,8,2.4,396,2.3
"01047","5","72","74","0","2017","A","","Dallas County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",59,864,10942269,6835103,85655,243,12661,"",0.98,0.73,0.67,0.76,0.59,0.92,0.92,"",-1,-1.7,-41,-4.5,-233111,-2.1,-147105,-2.1,-19778,-18.8,6,2.5,318,2.6
"01049","5","72","74","0","2017","A","","DeKalb County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",98,1780,28126547,15974718,154093,304,15803,"",1.18,0.89,1.04,0.97,0.97,1.17,1.17,"",1,1.0,121,7.3,2421603,9.4,1283142,8.7,17468,12.8,6,2.0,310,2.0
"01051","3","72","74","0","2017","A","N","Elmore County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",20.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","72","74","0","2017","A","","Elmore County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",135,2706,41342041,22480654,185846,294,15277,"",1.39,1.44,1.69,1.62,1.46,1.17,1.17,"",7,5.5,160,6.3,3084460,8.1,1465754,7.0,-262,-0.1,5,1.7,248,1.7
"01053","3","72","74","0","2017","A","N","Escambia County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","72","74","0","2017","A","","Escambia County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",63,1160,15379354,9418191,103297,255,13258,"",1.05,0.96,0.88,1.01,1.04,0.92,0.92,"",5,8.6,97,9.1,2290647,17.5,940341,11.1,-2157,-2.0,18,7.6,946,7.7
"01055","3","72","74","0","2017","A","","Etowah County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",8,23,371640,0,0,307,15985,"",55.38,1.08,0.76,0.00,0.00,0.69,0.70,"",1,14.3,-2,-8.0,60827,19.6,0,0.0,0,0.0,68,28.5,3552,28.6
"01055","5","72","74","0","2017","A","","Etowah County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",187,3731,53981854,31578179,328559,278,14470,"",1.28,1.09,1.17,1.10,1.13,1.07,1.07,"",4,2.2,36,1.0,1090942,2.1,749953,2.4,-637,-0.2,3,1.1,155,1.1
"01057","5","72","74","0","2017","A","N","Fayette County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",23,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",2,9.5,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","72","74","0","2017","A","","Franklin County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",49,721,8899917,5591220,56818,238,12351,"",1.21,0.72,0.68,0.71,0.48,0.95,0.95,"",3,6.5,21,3.0,191809,2.2,250162,4.7,66,0.1,-1,-0.4,-82,-0.7
"01061","5","72","74","0","2017","A","N","Geneva County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",1,3.8,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","72","74","0","2017","A","N","Greene County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","72","74","0","2017","A","N","Hale County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","72","74","0","2017","A","N","Henry County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","72","74","0","2017","A","","Houston County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",268,5235,78040259,43938812,497619,287,14906,"",1.28,1.16,1.13,1.24,1.41,0.97,0.97,"",12,4.7,274,5.5,4914443,6.7,2358675,5.7,9103,1.9,4,1.4,166,1.1
"01071","5","72","74","0","2017","A","","Jackson County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",82,1222,16745578,10090684,105900,263,13700,"",1.20,0.82,0.85,0.85,0.66,1.03,1.03,"",6,7.9,7,0.6,71855,0.4,61142,0.6,-11789,-10.0,-1,-0.4,-19,-0.1
"01073","3","72","74","0","2017","A","N","Jefferson County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",25,0,0,0,0,0,0,"N",19.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","72","74","0","2017","A","","Jefferson County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1520,30962,571715826,279199191,3124652,355,18465,"",1.15,0.95,0.86,1.09,1.12,0.91,0.91,"",44,3.0,608,2.0,22536108,4.1,9971683,3.7,-205719,-6.2,7,2.0,373,2.1
"01075","3","72","74","0","2017","A","","Lamar County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,441661,0,0,339,17608,"",203.49,12.20,8.96,0.00,0.00,0.73,0.73,"",0,0.0,-1,-3.8,2316,0.5,0,0.0,0,0.0,10,3.0,491,2.9
"01075","5","72","74","0","2017","A","N","Lamar County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","72","74","0","2017","A","","Lauderdale County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",182,4088,60275612,32995601,301185,284,14744,"",1.23,1.46,1.67,1.51,1.24,1.15,1.14,"",8,4.6,19,0.5,2407483,4.2,879034,2.7,-32128,-9.6,11,4.0,522,3.7
"01079","5","72","74","0","2017","A","","Lawrence County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",38,532,6879728,4186583,37143,249,12934,"",1.22,1.17,1.21,1.42,1.07,1.03,1.03,"N",2,5.6,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","72","74","0","2017","A","N","Lee County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",9.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","72","74","0","2017","A","","Lee County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",370,7681,117451360,63655731,657298,294,15291,"",1.66,1.39,1.47,1.62,1.78,1.06,1.06,"",12,3.4,415,5.7,12848441,12.3,4664414,7.9,-35002,-5.1,17,6.1,894,6.2
"01083","5","72","74","0","2017","A","","Limestone County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",115,1916,28533849,15897742,142706,286,14896,"",1.13,0.87,0.73,0.95,0.50,0.84,0.84,"",-1,-0.9,62,3.3,1727451,6.4,701354,4.6,-14383,-9.2,8,2.9,436,3.0
"01085","5","72","74","0","2017","A","N","Lowndes County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","2","72","74","0","2017","A","N","Macon County, Alabama","State Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2493.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","72","74","0","2017","A","N","Macon County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",1,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","72","74","0","2017","A","","Madison County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,107,2426506,0,0,438,22784,"",2.61,8.05,6.93,0.00,0.00,0.86,0.86,"",0,0.0,-4,-3.6,-89922,-3.6,0,0.0,0,0.0,3,0.7,164,0.7
"01089","5","72","74","0","2017","A","","Madison County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",796,16997,270010979,146644979,1600057,305,15886,"",1.17,0.92,0.68,1.07,0.98,0.73,0.74,"",18,2.3,554,3.4,15141902,5.9,7008307,5.0,-10282,-0.6,7,2.3,385,2.5
"01091","5","72","74","0","2017","A","","Marengo County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",34,426,5540933,3422975,41119,250,13007,"",0.93,0.63,0.56,0.68,0.83,0.89,0.89,"",-1,-2.9,14,3.4,-132958,-2.3,-143616,-4.0,-7505,-15.4,-15,-5.7,-781,-5.7
"01093","3","72","74","0","2017","A","N","Marion County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",22.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","72","74","0","2017","A","","Marion County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",54,734,9148206,5625836,65555,240,12462,"",1.22,0.78,0.76,0.76,0.62,0.97,0.97,"",0,0.0,22,3.1,440853,5.1,344750,6.5,6696,11.4,5,2.1,225,1.8
"01095","3","72","74","0","2017","A","","Marshall County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,133,2742084,0,0,397,20630,"",110.28,6.20,5.72,0.00,0.00,0.92,0.92,"",0,0.0,-6,-4.3,46,0.0,0,0.0,0,0.0,16,4.2,832,4.2
"01095","5","72","74","0","2017","A","","Marshall County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",194,3371,46375086,27271081,273399,265,13756,"",1.32,0.98,1.02,0.97,0.89,1.05,1.05,"",4,2.1,105,3.2,2420999,5.5,1370538,5.3,2436,0.9,6,2.3,299,2.2
"01097","3","72","74","0","2017","A","N","Mobile County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","72","74","0","2017","A","","Mobile County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",833,16224,253167833,134708653,1651251,300,15604,"",1.16,1.01,0.90,1.05,0.98,0.89,0.90,"",20,2.5,339,2.1,9937907,4.1,4786549,3.7,-94891,-5.4,6,2.0,292,1.9
"01099","5","72","74","0","2017","A","N","Monroe County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","1","72","74","0","2017","A","","Montgomery County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,191,3203256,0,0,323,16808,"",15.59,21.31,17.33,0.00,0.00,0.81,0.81,"",0,0.0,-13,-6.4,-83605,-2.5,0,0.0,0,0.0,13,4.2,703,4.4
"01101","3","72","74","0","2017","A","N","Montgomery County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",44,0,0,0,0,0,0,"N",98.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
