"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01011","5","72","74","0","2009","A","N","Bullock County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","72","74","0","2009","A","","Butler County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",43,762,9000094,5682588,68565,227,11811,"",1.27,1.46,1.67,1.48,1.15,1.14,1.14,"N",1,2.4,0,0,0,0,0,0,0,0,0,0,0,0
"01015","1","72","74","0","2009","A","","Calhoun County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,25,493925,0,0,380,19757,"",12.37,4.60,4.93,0.00,0.00,1.07,1.07,"",0,0.0,2,8.7,5632,1.2,0,0.0,0,0.0,-27,-6.6,-1396,-6.6
"01015","3","72","74","0","2009","A","N","Calhoun County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","72","74","0","2009","A","","Calhoun County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",216,4622,56717372,35085297,419836,236,12272,"",1.25,1.13,1.03,1.37,1.34,0.91,0.91,"",-5,-2.3,-105,-2.2,252109,0.4,-1056137,-2.9,5696,1.4,6,2.6,327,2.7
"01017","3","72","74","0","2009","A","","Chambers County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,44,788866,0,0,347,18066,"",210.16,12.21,11.42,0.00,0.00,0.94,0.94,"",0,0.0,0,0.0,19321,2.5,0,0.0,0,0.0,9,2.7,476,2.7
"01017","5","72","74","0","2009","A","","Chambers County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",53,669,8121954,4893865,56397,234,12148,"",1.27,1.07,1.16,1.18,1.17,1.09,1.09,"",-1,-1.9,-18,-2.6,283552,3.6,-82695,-1.7,-3467,-5.8,15,6.8,743,6.5
"01019","5","72","74","0","2009","A","","Cherokee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",29,304,3464040,2234238,25742,219,11392,"",1.08,0.72,0.78,0.79,0.59,1.08,1.08,"",-6,-17.1,-47,-13.4,-277492,-7.4,-312295,-12.3,-5849,-18.5,14,6.8,732,6.9
"01021","5","72","74","0","2009","A","","Chilton County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",58,779,9016306,5780765,72106,223,11572,"",1.11,1.09,1.17,1.13,1.26,1.08,1.07,"",-2,-3.3,-14,-1.8,127692,1.4,-24811,-0.4,10652,17.3,7,3.2,361,3.2
"01023","5","72","74","0","2009","A","","Choctaw County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,153,1562443,1184216,16202,197,10229,"",0.75,0.50,0.32,0.50,0.66,0.64,0.64,"",-1,-5.9,5,3.4,68342,4.6,87773,8.0,5328,49.0,3,1.5,145,1.4
"01025","3","72","74","0","2009","A","N","Clarke County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",53.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","72","74","0","2009","A","","Clarke County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",45,541,5974651,4147084,62563,212,11044,"",0.92,0.74,0.69,0.81,0.89,0.93,0.93,"",-4,-8.2,-66,-10.9,24004,0.4,-147491,-3.4,-2731,-4.2,23,12.2,1234,12.6
"01027","5","72","74","0","2009","A","","Clay County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,119,1149509,711100,6190,186,9646,"",0.61,0.37,0.34,0.33,0.22,0.93,0.93,"",-1,-9.1,-9,-7.0,-8245,-0.7,-63789,-8.2,658,11.9,12,6.9,589,6.5
"01029","3","72","74","0","2009","A","","Cleburne County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,37,552617,0,0,285,14835,"",289.68,30.45,22.68,0.00,0.00,0.74,0.74,"",0,0.0,0,0.0,-12349,-2.2,0,0.0,0,0.0,-7,-2.4,-332,-2.2
"01029","5","72","74","0","2009","A","","Cleburne County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",13,134,1304343,912179,15316,187,9746,"",0.86,0.64,0.53,0.69,0.69,0.83,0.83,"",-1,-7.1,8,6.3,154554,13.4,51076,5.9,5579,57.3,11,6.2,609,6.7
"01031","3","72","74","0","2009","A","N","Coffee County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",11.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","72","74","0","2009","A","","Coffee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",80,1307,15493139,9859511,126676,228,11850,"",1.09,1.03,1.16,1.05,1.35,1.13,1.13,"",5,6.7,77,6.3,1478018,10.5,504330,5.4,14513,12.9,9,4.1,456,4.0
"01033","3","72","74","0","2009","A","N","Colbert County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",9.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","72","74","0","2009","A","","Colbert County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",108,1667,19291599,11877807,112915,223,11573,"",1.18,0.92,0.79,0.95,0.61,0.86,0.86,"",3,2.9,-107,-6.0,-27981,-0.1,-528738,-4.3,4428,4.1,14,6.7,684,6.3
"01035","5","72","74","0","2009","A","N","Conecuh County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","72","74","0","2009","A","N","Coosa County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",186.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","72","74","0","2009","A","N","Coosa County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","72","74","0","2009","A","N","Covington County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",13.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","72","74","0","2009","A","","Covington County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",67,891,8910564,6152940,88794,192,10002,"",1.03,0.83,0.74,0.80,0.83,0.90,0.90,"",-2,-2.9,-59,-6.2,404656,4.8,87443,1.4,11331,14.6,20,11.6,1051,11.7
"01041","5","72","74","0","2009","A","N","Crenshaw County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","72","74","0","2009","A","","Cullman County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",116,2140,26162902,16245088,161557,235,12229,"",0.94,0.97,1.01,0.99,0.90,1.03,1.04,"",1,0.9,-101,-4.5,620906,2.4,-72439,-0.4,-10291,-6.0,16,7.3,833,7.3
"01045","1","72","74","0","2009","A","","Dale County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,124,2992333,0,0,465,24180,"",137.59,59.87,64.19,0.00,0.00,1.08,1.07,"",1,33.3,-26,-17.3,-238737,-7.4,0,0.0,0,0.0,52,12.6,2699,12.6
"01045","3","72","74","0","2009","A","N","Dale County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","72","74","0","2009","A","","Dale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",82,1099,13162771,8481271,111287,230,11973,"",1.32,0.71,0.51,0.85,1.09,0.73,0.73,"",-1,-1.2,-73,-6.2,551468,4.4,-123767,-1.4,17415,18.6,23,11.1,1210,11.2
"01047","3","72","74","0","2009","A","","Dallas County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,59,838181,0,0,274,14227,"",165.60,8.80,6.33,0.00,0.00,0.72,0.72,"",0,0.0,-2,-3.3,-14634,-1.7,0,0.0,0,0.0,7,2.6,341,2.5
"01047","5","72","74","0","2009","A","","Dallas County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",63,892,10025197,6155966,112073,216,11237,"",0.99,0.77,0.75,0.77,0.82,0.97,0.97,"",1,1.6,-55,-5.8,-125854,-1.2,-337643,-5.2,-5901,-5.0,10,4.9,523,4.9
"01049","5","72","74","0","2009","A","","DeKalb County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",100,1570,21235790,12749271,130620,260,13529,"",1.20,0.89,1.05,0.91,0.72,1.18,1.18,"",0,0.0,-77,-4.7,472715,2.3,-185490,-1.4,10530,8.8,18,7.4,919,7.3
"01051","3","72","74","0","2009","A","N","Elmore County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",20.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","72","74","0","2009","A","","Elmore County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",97,2065,25060341,15325989,177472,233,12135,"",1.12,1.37,1.49,1.49,1.62,1.09,1.09,"",-2,-2.0,-42,-2.0,326734,1.3,-38295,-0.2,15225,9.4,7,3.1,394,3.4
"01053","3","72","74","0","2009","A","N","Escambia County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",45.56,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","72","74","0","2009","A","","Escambia County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",52,718,7756830,5182739,70155,208,10797,"",0.90,0.68,0.62,0.73,0.82,0.92,0.91,"",-2,-3.7,-76,-9.6,-793050,-9.3,-684898,-11.7,-3829,-5.2,1,0.5,22,0.2
"01055","3","72","74","0","2009","A","","Etowah County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,31,373030,0,0,230,11937,"",29.72,1.86,1.09,0.00,0.00,0.58,0.58,"",0,0.0,-3,-8.8,-9590,-2.5,0,0.0,0,0.0,15,7.0,766,6.9
"01055","5","72","74","0","2009","A","","Etowah County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",170,3325,41931738,25283833,307623,243,12613,"",1.15,1.15,1.21,1.16,1.24,1.06,1.05,"",-7,-4.0,-175,-5.0,-172948,-0.4,-909955,-3.5,9356,3.1,12,5.2,585,4.9
"01057","5","72","74","0","2009","A","N","Fayette County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","72","74","0","2009","A","","Franklin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",41,546,6250477,3994010,47950,220,11448,"",1.01,0.65,0.69,0.66,0.69,1.07,1.07,"",0,0.0,-9,-1.6,402168,6.9,131496,3.4,-696,-1.4,18,8.9,918,8.7
"01061","3","72","74","0","2009","A","N","Geneva County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",24.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","72","74","0","2009","A","N","Geneva County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",21,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",-4,-16.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","72","74","0","2009","A","N","Greene County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",-3,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","72","74","0","2009","A","N","Hale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",-1,-7.1,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","72","74","0","2009","A","","Henry County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",19,140,1632089,1061882,11061,225,11700,"",0.79,0.47,0.45,0.48,0.49,0.96,0.96,"",-3,-13.6,-4,-2.8,7050,0.4,-12689,-1.2,-4686,-29.8,8,3.7,441,3.9
"01069","5","72","74","0","2009","A","","Houston County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",231,4731,62208790,36801341,484725,253,13149,"",1.12,1.17,1.21,1.23,1.49,1.04,1.04,"",6,2.7,-81,-1.7,1902707,3.2,-115036,-0.3,18082,3.9,12,5.0,616,4.9
"01071","5","72","74","0","2009","A","","Jackson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",80,1039,12706083,7589172,79273,235,12226,"",1.19,0.77,0.81,0.81,0.47,1.05,1.05,"",-5,-5.9,-34,-3.2,128001,1.0,-47409,-0.6,1145,1.5,10,4.4,506,4.3
"01073","3","72","74","0","2009","A","N","Jefferson County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",23,0,0,0,0,0,0,"N",16.22,0,0,0,0,0,0,"N",3,15.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","72","74","0","2009","A","","Jefferson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1316,26057,401663020,210548305,2685425,296,15415,"",1.06,0.90,0.82,0.97,1.11,0.91,0.91,"",-24,-1.8,-1336,-4.9,-15530920,-3.7,-13510065,-6.0,75788,2.9,3,1.0,185,1.2
"01075","3","72","74","0","2009","A","","Lamar County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,27,434931,0,0,316,16412,"",181.79,17.14,14.26,0.00,0.00,0.85,0.85,"",0,0.0,1,3.8,5716,1.3,0,0.0,0,0.0,4,1.3,164,1.0
"01075","5","72","74","0","2009","A","","Lamar County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",18,194,1913738,1310745,15888,190,9890,"",0.93,0.71,0.62,0.66,0.73,0.87,0.87,"",2,12.5,14,7.8,246898,14.8,106361,8.8,4474,39.2,12,6.7,638,6.9
"01077","5","72","74","0","2009","A","","Lauderdale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",155,3432,43354579,25128532,290368,243,12633,"",1.12,1.33,1.55,1.43,1.19,1.17,1.17,"",1,0.6,72,2.1,2187022,5.3,713659,2.9,43561,17.6,7,3.0,380,3.1
"01079","5","72","74","0","2009","A","N","Lawrence County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",41,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",1,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","72","74","0","2009","A","","Lee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",264,5562,66553659,40064153,458811,230,11965,"",1.48,1.37,1.34,1.59,1.50,0.98,0.98,"",0,0.0,-108,-1.9,848981,1.3,-279887,-0.7,23742,5.5,7,3.1,377,3.3
"01083","5","72","74","0","2009","A","","Limestone County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",100,1623,19322121,11870379,137556,229,11908,"",1.12,0.92,0.78,0.99,0.85,0.85,0.85,"",-1,-1.0,-105,-6.1,-770136,-3.8,-854303,-6.7,-5127,-3.6,5,2.2,283,2.4
"01085","5","72","74","0","2009","A","N","Lowndes County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01087","2","72","74","0","2009","A","N","Macon County, Alabama","State Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2502.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","72","74","0","2009","A","N","Macon County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,"N",3,15.8,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","72","74","0","2009","A","","Madison County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,144,2763573,0,0,369,19214,"",7.10,7.03,5.33,0.00,0.00,0.76,0.76,"",0,0.0,9,6.7,144889,5.5,0,0.0,0,0.0,-3,-0.8,-136,-0.7
"01089","3","72","74","0","2009","A","","Madison County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",36,203,3096780,0,0,293,15243,"",52.38,2.28,1.10,0.00,0.00,0.48,0.48,"",-2,-5.3,-21,-9.4,-117499,-3.7,0,0.0,0,0.0,17,6.2,878,6.1
"01089","5","72","74","0","2009","A","","Madison County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",673,14615,201887227,114887199,1346028,266,13813,"",1.12,0.95,0.71,1.05,1.16,0.75,0.75,"",17,2.6,-248,-1.7,5666917,2.9,-1796020,-1.5,9839,0.7,12,4.7,611,4.6
"01091","5","72","74","0","2009","A","","Marengo County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",38,415,4906054,3137840,40889,227,11822,"",1.05,0.69,0.69,0.77,0.81,1.00,1.00,"",-2,-5.0,-27,-6.1,122752,2.6,-80231,-2.5,-5945,-12.7,19,9.1,1008,9.3
"01093","3","72","74","0","2009","A","N","Marion County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",20.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","72","74","0","2009","A","N","Marion County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",54,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","3","72","74","0","2009","A","","Marshall County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,140,2546040,0,0,351,18240,"",101.42,8.33,8.13,0.00,0.00,0.98,0.98,"",0,0.0,3,2.2,79129,3.2,0,0.0,0,0.0,5,1.4,222,1.2
"01095","5","72","74","0","2009","A","","Marshall County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",175,2773,34395421,21728780,243020,239,12405,"",1.27,0.95,1.09,0.97,1.05,1.14,1.14,"",4,2.3,72,2.7,2990468,9.5,1464518,7.2,33980,16.3,15,6.7,777,6.7
"01097","3","72","74","0","2009","A","N","Mobile County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","72","74","0","2009","A","","Mobile County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",710,13948,188640371,108000098,1410122,260,13525,"",1.06,0.98,0.92,1.00,1.06,0.94,0.94,"",-4,-0.6,-408,-2.8,861931,0.5,-2625698,-2.4,26949,1.9,8,3.2,445,3.4
"01099","5","72","74","0","2009","A","N","Monroe County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-1,-3.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","1","72","74","0","2009","A","","Montgomery County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,210,4302545,0,0,393,20448,"",4.87,13.95,14.18,0.00,0.00,1.01,1.01,"",0,0.0,-16,-7.1,-4153,-0.1,0,0.0,0,0.0,27,7.4,1392,7.3
"01101","3","72","74","0","2009","A","N","Montgomery County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",52,0,0,0,0,0,0,"N",103.79,0,0,0,0,0,0,"N",1,2.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","72","74","0","2009","A","","Montgomery County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",476,9734,134160292,76203034,960207,265,13783,"",1.09,0.86,0.80,1.09,1.21,0.94,0.94,"",-28,-5.6,-663,-6.4,-4208212,-3.0,-3405494,-4.3,-1227,-0.1,9,3.5,475,3.6
