"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01009","5","72","74","0","2014","A","","Blount County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",42,659,8016220,4672306,67742,234,12160,"",0.83,0.90,0.92,0.97,0.87,1.02,1.02,"",-3,-6.7,-43,-6.1,-190152,-2.3,-378164,-7.5,-18013,-21.0,9,4.0,477,4.1
"01011","5","72","74","0","2014","A","N","Bullock County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","72","74","0","2014","A","N","Butler County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","72","74","0","2014","A","","Butler County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",36,719,9143385,5787161,87131,245,12721,"",1.09,1.15,1.27,1.14,0.77,1.11,1.10,"",0,0.0,34,5.0,289767,3.3,369039,6.8,-11430,-11.6,-4,-1.6,-212,-1.6
"01015","1","72","74","0","2014","A","","Calhoun County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,26,447024,0,0,325,16922,"",18.43,7.14,6.88,0.00,0.00,0.95,0.95,"",0,0.0,-2,-7.1,-18854,-4.0,0,0.0,0,0.0,1,0.3,83,0.5
"01015","3","72","74","0","2014","A","N","Calhoun County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","72","74","0","2014","A","","Calhoun County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",234,4725,62553869,36883394,592359,255,13239,"",1.35,1.18,1.16,1.39,1.19,0.99,0.98,"",9,4.0,101,2.2,1886510,3.1,837524,2.3,-110115,-15.7,3,1.2,118,0.9
"01017","3","72","74","0","2014","A","","Chambers County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,45,946204,0,0,409,21263,"",283.39,9.63,9.88,0.00,0.00,1.04,1.04,"",0,0.0,1,2.3,81043,9.4,0,0.0,0,0.0,33,8.8,1711,8.8
"01017","5","72","74","0","2014","A","","Chambers County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",50,701,9116183,5732304,89420,250,13008,"",1.23,0.93,1.01,1.11,1.05,1.08,1.08,"",-1,-2.0,-4,-0.6,-264773,-2.8,-90716,-1.6,-29909,-25.1,-6,-2.3,-308,-2.3
"01019","5","72","74","0","2014","A","","Cherokee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,358,4021076,2657836,39715,216,11245,"",0.93,0.76,0.73,0.83,0.55,0.97,0.97,"",-6,-18.2,-22,-5.8,-217334,-5.1,-178175,-6.3,-10663,-21.2,1,0.5,89,0.8
"01021","5","72","74","0","2014","A","N","Chilton County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",50,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",-7,-12.3,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","72","74","0","2014","A","","Choctaw County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,116,1284907,822328,20737,214,11109,"",0.70,0.37,0.24,0.34,0.52,0.64,0.64,"",0,0.0,0,0.0,-52119,-3.9,-96664,-10.5,-4470,-17.7,-8,-3.6,-450,-3.9
"01025","3","72","74","0","2014","A","N","Clarke County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",60.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","72","74","0","2014","A","","Clarke County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",51,708,8264325,5322870,100910,225,11678,"",1.07,0.95,0.80,1.01,1.30,0.84,0.84,"",2,4.1,64,9.9,735048,9.8,560619,11.8,-5340,-5.0,0,0.0,-13,-0.1
"01027","5","72","74","0","2014","A","N","Clay County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","72","74","0","2014","A","","Cleburne County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,37,584234,0,0,306,15898,"",332.35,27.40,17.63,0.00,0.00,0.65,0.65,"",0,0.0,1,2.8,11857,2.1,0,0.0,0,0.0,-2,-0.6,-113,-0.7
"01029","5","72","74","0","2014","A","","Cleburne County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,146,1689938,1066091,11612,222,11562,"",0.76,0.67,0.54,0.73,0.27,0.80,0.80,"",-1,-8.3,-14,-8.8,-105367,-5.9,-90582,-7.8,-3994,-25.6,6,2.8,324,2.9
"01031","3","72","74","0","2014","A","N","Coffee County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",13.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","72","74","0","2014","A","","Coffee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",80,1395,17723638,11027416,208365,244,12707,"",1.10,1.03,1.13,1.05,1.25,1.10,1.10,"",1,1.3,67,5.0,600382,3.5,630163,6.1,-33372,-13.8,-4,-1.6,-191,-1.5
"01033","3","72","74","0","2014","A","N","Colbert County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",10.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","72","74","0","2014","A","","Colbert County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",105,1695,21108159,13016617,177538,239,12454,"",1.15,0.80,0.66,0.82,0.63,0.83,0.83,"",7,7.1,-39,-2.2,266858,1.3,71491,0.6,-38152,-17.7,8,3.5,434,3.6
"01035","5","72","74","0","2014","A","N","Conecuh County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",20,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",1,5.3,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","72","74","0","2014","A","N","Coosa County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",230.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","72","74","0","2014","A","N","Coosa County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","72","74","0","2014","A","N","Covington County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",15.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","72","74","0","2014","A","","Covington County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",57,895,10281875,6713330,109602,221,11488,"",0.90,0.79,0.75,0.79,0.55,0.95,0.95,"",1,1.8,56,6.7,526868,5.4,210429,3.2,-27182,-19.9,-3,-1.3,-142,-1.2
"01041","5","72","74","0","2014","A","N","Crenshaw County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",2,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","72","74","0","2014","A","","Cullman County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",129,2284,29782535,17792698,255529,251,13041,"",1.03,0.93,0.93,0.96,0.83,1.00,1.00,"",7,5.7,65,2.9,1349752,4.7,534684,3.1,-39091,-13.3,5,2.0,229,1.8
"01045","1","72","74","0","2014","A","","Dale County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,86,1459020,0,0,327,16982,"",52.29,61.89,43.59,0.00,0.00,0.71,0.71,"",0,0.0,2,2.4,70965,5.1,0,0.0,0,0.0,7,2.2,359,2.2
"01045","3","72","74","0","2014","A","N","Dale County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",15.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","72","74","0","2014","A","","Dale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",84,1135,16108223,9107010,151046,273,14192,"",1.37,0.74,0.58,0.96,1.03,0.78,0.78,"",-1,-1.2,-13,-1.1,-2668,0.0,-384150,-4.0,-29811,-16.5,3,1.1,163,1.2
"01047","3","72","74","0","2014","A","","Dallas County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,44,747851,0,0,324,16869,"",189.48,6.07,4.81,0.00,0.00,0.79,0.79,"",0,0.0,-5,-10.2,-16337,-2.1,0,0.0,0,0.0,24,8.0,1247,8.0
"01047","5","72","74","0","2014","A","","Dallas County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",60,896,10642303,6927473,166807,228,11874,"",0.99,0.77,0.72,0.86,0.82,0.94,0.94,"",0,0.0,-21,-2.3,-210371,-1.9,14487,0.2,-40496,-19.5,0,0.0,38,0.3
"01049","5","72","74","0","2014","A","","DeKalb County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",96,1601,23575277,13482618,207152,283,14722,"",1.20,0.84,1.03,0.89,0.69,1.22,1.22,"",3,3.2,32,2.0,661145,2.9,169684,1.3,-44805,-17.8,2,0.7,118,0.8
"01051","3","72","74","0","2014","A","N","Elmore County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",21.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","72","74","0","2014","A","","Elmore County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",118,2284,31532283,18514119,288909,265,13803,"",1.31,1.33,1.54,1.54,1.52,1.15,1.15,"",7,6.3,149,7.0,1718704,5.8,1430098,8.4,-22965,-7.4,-4,-1.5,-160,-1.1
"01053","3","72","74","0","2014","A","N","Escambia County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",33.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","72","74","0","2014","A","","Escambia County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",51,968,11369182,7907786,112131,226,11750,"",0.89,0.86,0.76,1.00,0.83,0.88,0.88,"",-1,-1.9,60,6.6,991429,9.6,1056473,15.4,-26721,-19.2,6,2.7,323,2.8
"01055","3","72","74","0","2014","A","","Etowah County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,33,367992,0,0,214,11123,"",26.31,1.64,0.87,0.00,0.00,0.53,0.53,"",0,0.0,-1,-2.9,1743,0.5,0,0.0,0,0.0,5,2.4,271,2.5
"01055","5","72","74","0","2014","A","","Etowah County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",183,3425,46174795,27074911,405803,259,13483,"",1.25,1.06,1.15,1.06,0.93,1.08,1.08,"",1,0.5,-2,-0.1,852508,1.9,376363,1.4,-83804,-17.1,5,2.0,256,1.9
"01057","5","72","74","0","2014","A","N","Fayette County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",19,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",1,5.6,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","72","74","0","2014","A","","Franklin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",37,588,7036294,4449990,64927,230,11958,"",0.93,0.65,0.65,0.66,0.50,1.01,1.01,"",-4,-9.8,5,0.9,16578,0.2,-8643,-0.2,-22148,-25.4,-2,-0.9,-91,-0.8
"01061","5","72","74","0","2014","A","N","Geneva County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",26,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",1,4.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","72","74","0","2014","A","","Greene County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,84,1138810,685336,16104,259,13490,"",0.38,0.50,0.63,0.67,0.61,1.24,1.24,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","72","74","0","2014","A","N","Hale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","72","74","0","2014","A","","Henry County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,186,2169794,1453415,35967,224,11639,"",0.97,0.61,0.54,0.63,1.00,0.88,0.87,"",0,0.0,7,3.9,113835,5.5,104347,7.7,2487,7.4,3,1.4,137,1.2
"01069","5","72","74","0","2014","A","","Houston County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",248,4765,66341981,39314062,672863,268,13923,"",1.22,1.12,1.13,1.24,1.30,1.00,1.00,"",6,2.5,89,1.9,1861368,2.9,717543,1.9,-138893,-17.1,3,1.1,133,1.0
"01071","5","72","74","0","2014","A","","Jackson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",76,1181,15012184,8952670,133108,245,12717,"",1.11,0.80,0.83,0.82,0.48,1.03,1.03,"",0,0.0,-37,-3.0,243241,1.6,-33236,-0.4,-30573,-18.7,12,5.2,591,4.9
"01073","3","72","74","0","2014","A","N","Jefferson County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",24,0,0,0,0,0,0,"N",18.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","72","74","0","2014","A","","Jefferson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1369,28523,479243391,244755727,4068499,323,16802,"",1.10,0.92,0.83,1.05,1.04,0.91,0.91,"",42,3.2,1030,3.7,21523812,4.7,11553458,5.0,-668116,-14.1,3,0.9,153,0.9
"01075","3","72","74","0","2014","A","","Lamar County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,27,452299,0,0,327,17014,"",198.93,14.50,10.86,0.00,0.00,0.76,0.76,"",0,0.0,0,0.0,8493,1.9,0,0.0,0,0.0,11,3.5,577,3.5
"01075","5","72","74","0","2014","A","","Lamar County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,158,1749400,1158727,15096,213,11101,"",0.72,0.53,0.44,0.53,0.45,0.84,0.84,"",-2,-12.5,-17,-9.7,-151908,-8.0,-120518,-9.4,-5601,-27.1,4,1.9,226,2.1
"01077","5","72","74","0","2014","A","","Lauderdale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",165,3907,52723162,30336076,440583,260,13495,"",1.16,1.43,1.65,1.51,1.18,1.15,1.15,"",14,9.3,265,7.3,2894018,5.8,2433029,8.7,-58510,-11.7,-3,-1.1,-187,-1.4
"01079","5","72","74","0","2014","A","N","Lawrence County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",38,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",-1,-2.6,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","72","74","0","2014","A","N","Lee County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",9.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","72","74","0","2014","A","","Lee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",325,6639,89245781,52355141,893794,258,13442,"",1.63,1.35,1.42,1.61,1.69,1.05,1.05,"",17,5.5,136,2.1,4094485,4.8,1762267,3.5,-98695,-9.9,6,2.4,349,2.7
"01083","5","72","74","0","2014","A","","Limestone County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",117,1807,24313534,14319131,205558,259,13453,"",1.22,0.89,0.76,1.01,0.67,0.85,0.85,"",1,0.9,-49,-2.6,-411482,-1.7,-488547,-3.3,-62654,-23.4,3,1.2,133,1.0
"01085","5","72","74","0","2014","A","N","Lowndes County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","2","72","74","0","2014","A","N","Macon County, Alabama","State Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2313.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","72","74","0","2014","A","N","Macon County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",20,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",1,5.3,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","72","74","0","2014","A","","Madison County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,122,2749063,0,0,434,22549,"",5.03,8.02,6.80,0.00,0.00,0.85,0.85,"",0,0.0,-26,-17.6,-612400,-18.2,0,0.0,0,0.0,-3,-0.7,-189,-0.8
"01089","5","72","74","0","2014","A","","Madison County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",732,15526,226347191,126531751,2000109,280,14579,"",1.15,0.93,0.67,1.07,0.91,0.73,0.73,"",18,2.5,521,3.5,8214854,3.8,3760193,3.1,-323389,-13.9,0,0.0,42,0.3
"01091","5","72","74","0","2014","A","","Marengo County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",35,383,4819302,2903079,51475,242,12599,"",0.97,0.59,0.55,0.61,0.63,0.93,0.93,"",-2,-5.4,0,0.0,59830,1.3,-78178,-2.6,-4418,-7.9,3,1.3,167,1.3
"01093","3","72","74","0","2014","A","N","Marion County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",22.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","72","74","0","2014","A","","Marion County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",47,605,6907821,4377698,57968,220,11424,"",1.09,0.71,0.69,0.68,0.38,0.98,0.98,"",-1,-2.1,7,1.2,-31089,-0.4,-48262,-1.1,-6255,-9.7,-3,-1.3,-186,-1.6
"01095","3","72","74","0","2014","A","","Marshall County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,142,2683822,0,0,363,18900,"",108.52,7.43,6.85,0.00,0.00,0.92,0.92,"",0,0.0,1,0.7,67666,2.6,0,0.0,0,0.0,6,1.7,346,1.9
"01095","5","72","74","0","2014","A","","Marshall County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",178,2998,39129589,23488985,381484,251,13051,"",1.26,0.98,1.06,0.99,0.95,1.08,1.08,"",4,2.3,45,1.5,1330750,3.5,716608,3.1,-50010,-11.6,5,2.0,252,2.0
"01097","3","72","74","0","2014","A","N","Mobile County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","72","74","0","2014","A","","Mobile County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",759,15074,220016747,120740496,2322959,281,14596,"",1.13,0.99,0.91,1.04,1.03,0.92,0.92,"",12,1.6,447,3.1,9317143,4.4,3506659,3.0,-289724,-11.1,4,1.4,191,1.3
"01099","5","72","74","0","2014","A","N","Monroe County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",-4,-12.9,0,0,0,0,0,0,0,0,0,0,0,0
"01101","1","72","74","0","2014","A","","Montgomery County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,182,2882284,0,0,305,15859,"",14.36,16.99,13.03,0.00,0.00,0.77,0.77,"",0,0.0,-43,-19.1,-595574,-17.1,0,0.0,0,0.0,7,2.3,379,2.4
"01101","3","72","74","0","2014","A","N","Montgomery County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",44,0,0,0,0,0,0,"N",94.99,0,0,0,0,0,0,"N",-3,-6.4,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","72","74","0","2014","A","","Montgomery County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",501,10408,155958483,85085776,1568053,288,14985,"",1.13,0.88,0.85,1.12,1.19,0.96,0.96,"",4,0.8,140,1.4,4049392,2.7,766512,0.9,-299808,-16.1,3,1.1,190,1.3
