"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01073","3","72","74","0","2023","A","N","Jefferson County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",25,0,0,0,0,0,0,"N",18.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","72","74","0","2023","A","","Jefferson County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1712,29606,780928421,308713790,2117306,507,26378,"",1.16,0.89,0.86,1.05,1.31,0.96,0.96,"",52,3.1,1205,4.2,63824795,8.9,13981482,4.7,-1492321,-41.3,21,4.3,1129,4.5
"01075","3","72","74","0","2023","A","","Lamar County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,543281,0,0,418,21731,"",217.49,10.81,7.19,0.00,0.00,0.67,0.67,"",0,0.0,0,0.0,35635,7.0,0,0.0,0,0.0,29,7.5,1493,7.4
"01075","5","72","74","0","2023","A","","Lamar County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",19,146,2405009,1205525,5692,317,16482,"",0.93,0.46,0.40,0.45,0.40,0.86,0.86,"",0,0.0,-8,-5.2,42150,1.8,-72737,-5.7,-6975,-55.1,22,7.5,1164,7.6
"01077","5","72","74","0","2023","A","","Lauderdale County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",226,4273,88967951,39853041,259572,400,20821,"",1.39,1.53,1.78,1.66,1.81,1.17,1.17,"",17,8.1,322,8.1,10421687,13.3,3354716,9.2,-178962,-40.8,18,4.7,942,4.7
"01079","5","72","74","0","2023","A","N","Lawrence County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",50,0,0,0,0,0,0,"N",1.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","72","74","0","2023","A","","Lee County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",450,8672,186622642,83265301,667298,414,21521,"",1.62,1.45,1.56,1.74,2.23,1.07,1.07,"",14,3.2,461,5.6,21783425,13.2,6103642,7.9,-283726,-29.8,28,7.3,1446,7.2
"01083","5","72","74","0","2023","A","","Limestone County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",128,2020,45713000,20051869,119694,435,22626,"",1.04,0.68,0.66,0.72,0.55,0.97,0.97,"",11,9.4,212,11.7,6838300,17.6,2478562,14.1,-50687,-29.7,22,5.3,1126,5.2
"01085","5","72","74","0","2023","A","","Lowndes County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,11,115780,76197,1793,198,10292,"",0.21,0.04,0.02,0.03,0.07,0.39,0.39,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","2","72","74","0","2023","A","","Macon County, Alabama","State Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,40,767528,0,0,371,19309,"N",2797.34,0,0,0,0,0,0,"",0,0.0,1,2.6,23365,3.1,0,0.0,0,0.0,0,0.0,22,0.1
"01087","5","72","74","0","2023","A","N","Macon County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",21,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","72","74","0","2023","A","","Madison County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,32,1494764,0,0,903,46956,"",4.62,2.77,3.43,0.00,0.00,1.24,1.24,"",0,0.0,-26,-44.8,-730140,-32.8,0,0.0,0,0.0,160,21.5,8318,21.5
"01089","5","72","74","0","2023","A","","Madison County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1023,17870,420531741,182972508,1194034,453,23532,"",1.19,0.87,0.69,1.06,1.44,0.80,0.80,"",58,6.0,1293,7.8,44320718,11.8,12236750,7.2,-880793,-42.5,17,3.9,837,3.7
"01091","5","72","74","0","2023","A","","Marengo County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",38,472,8679348,4409605,18825,354,18392,"",1.04,0.71,0.64,0.78,0.73,0.90,0.90,"",2,5.6,56,13.5,1477390,20.5,812857,22.6,-15148,-44.6,21,6.3,1059,6.1
"01093","3","72","74","0","2023","A","N","Marion County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",24.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","72","74","0","2023","A","","Marion County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",59,710,12173666,5992700,38950,330,17140,"",1.29,0.71,0.68,0.70,0.69,0.95,0.95,"",2,3.5,27,4.0,665727,5.8,87581,1.5,-28849,-42.6,6,1.9,301,1.8
"01095","3","72","74","0","2023","A","","Marshall County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,113,2951612,0,0,503,26159,"",95.04,4.19,3.52,0.00,0.00,0.84,0.84,"",-1,-6.7,-18,-13.7,-223585,-7.0,0,0.0,0,0.0,37,7.9,1952,8.1
"01095","5","72","74","0","2023","A","","Marshall County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",220,3565,70875880,34081653,255805,382,19884,"",1.35,0.97,1.05,1.01,1.73,1.08,1.08,"",4,1.9,132,3.8,6006438,9.3,413671,1.2,-154732,-37.7,19,5.2,990,5.2
"01097","3","72","74","0","2023","A","N","Mobile County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","72","74","0","2023","A","","Mobile County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",918,15976,356149694,151215845,1081389,429,22293,"",1.16,1.02,0.97,1.09,1.17,0.95,0.95,"",11,1.2,55,0.3,19707970,5.9,1050479,0.7,-820163,-43.1,23,5.7,1160,5.5
"01099","5","72","74","0","2023","A","N","Monroe County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",37,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",3,8.8,0,0,0,0,0,0,0,0,0,0,0,0
"01101","1","72","74","0","2023","A","","Montgomery County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",8,152,5098594,0,0,645,33562,"",33.74,22.57,25.27,0.00,0.00,1.12,1.12,"",2,33.3,19,14.3,719388,16.4,0,0.0,0,0.0,12,1.9,656,2.0
"01101","3","72","74","0","2023","A","N","Montgomery County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",45,0,0,0,0,0,0,"N",106.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","72","74","0","2023","A","","Montgomery County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",587,10372,236599639,103477062,801513,439,22812,"",1.25,0.87,0.85,1.12,1.44,0.98,0.97,"",10,1.7,372,3.7,17541619,8.0,3868069,3.9,-508441,-38.8,18,4.3,907,4.1
