"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01015","1","72","74","0","2007","A","","Calhoun County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,25,473173,0,0,368,19118,"",11.63,4.32,5.12,0.00,0.00,1.20,1.20,"",0,0.0,-2,-7.4,-30119,-6.0,0,0.0,0,0.0,12,3.4,592,3.2
"01015","3","72","74","0","2007","A","N","Calhoun County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.20,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","72","74","0","2007","A","","Calhoun County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",225,4911,55195596,35922546,396743,216,11240,"",1.28,1.14,1.01,1.28,1.29,0.88,0.88,"",6,2.7,287,6.2,4287709,8.4,2631771,7.9,46227,13.2,4,1.9,230,2.1
"01017","3","72","74","0","2007","A","","Chambers County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,44,716534,0,0,313,16285,"",215.40,11.14,10.35,0.00,0.00,0.93,0.93,"",0,0.0,0,0.0,87453,13.9,0,0.0,0,0.0,38,13.8,1961,13.7
"01017","5","72","74","0","2007","A","","Chambers County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",50,748,7504156,4887959,54988,193,10029,"",1.18,0.90,0.83,0.83,1.11,0.92,0.92,"",0,0.0,6,0.8,11300,0.2,132454,2.8,-3402,-5.8,-1,-0.5,-75,-0.7
"01019","5","72","74","0","2007","A","","Cherokee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",36,382,3826610,2646637,26418,193,10022,"",1.26,0.87,0.85,0.89,0.66,0.98,0.98,"",2,5.9,-62,-14.0,-762814,-16.6,-415773,-13.6,-208,-0.8,-6,-3.0,-322,-3.1
"01021","5","72","74","0","2007","A","","Chilton County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",58,837,8759961,5927838,63912,201,10462,"",1.05,1.08,1.08,1.04,1.12,0.99,0.99,"",3,5.5,18,2.2,702756,8.7,404402,7.3,-6206,-8.9,12,6.3,627,6.4
"01023","5","72","74","0","2007","A","","Choctaw County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",20,174,1635058,1090953,15606,181,9401,"",0.87,0.54,0.32,0.45,0.74,0.59,0.59,"",1,5.3,-1,-0.6,-3925,-0.2,-5358,-0.5,-1799,-10.3,1,0.6,35,0.4
"01025","3","72","74","0","2007","A","N","Clarke County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",54.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","72","74","0","2007","A","N","Clarke County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",47,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",4,9.3,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","72","74","0","2007","A","","Clay County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,132,1142827,836162,5729,167,8663,"",0.60,0.33,0.28,0.27,0.21,0.86,0.86,"",0,0.0,-26,-16.5,-108643,-8.7,-68003,-7.5,-1861,-24.5,14,9.2,717,9.0
"01029","3","72","74","0","2007","A","","Cleburne County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,36,522546,0,0,282,14651,"",301.66,36.24,27.74,0.00,0.00,0.77,0.77,"",0,0.0,1,2.9,62154,13.5,0,0.0,0,0.0,27,10.6,1402,10.6
"01029","5","72","74","0","2007","A","","Cleburne County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,120,1057874,765921,6489,169,8797,"",0.79,0.57,0.43,0.54,0.35,0.75,0.75,"",-1,-7.7,8,7.1,46655,4.6,25021,3.4,-2034,-23.9,-4,-2.3,-205,-2.3
"01031","3","72","74","0","2007","A","N","Coffee County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",12.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","72","74","0","2007","A","","Coffee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",74,1297,13262083,8947517,91671,197,10227,"",1.04,1.01,1.04,0.94,1.16,1.03,1.03,"",0,0.0,31,2.4,640288,5.1,498795,5.9,3990,4.6,5,2.6,255,2.6
"01033","3","72","74","0","2007","A","N","Colbert County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",10.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","72","74","0","2007","A","","Colbert County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",104,1796,18017533,11949833,108257,193,10030,"",1.15,0.99,0.77,0.99,0.68,0.77,0.77,"",1,1.0,-4,-0.2,373041,2.1,165674,1.4,-6322,-5.5,4,2.1,228,2.3
"01035","5","72","74","0","2007","A","N","Conecuh County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","72","74","0","2007","A","N","Coosa County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",190.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","72","74","0","2007","A","N","Coosa County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","72","74","0","2007","A","","Covington County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",69,924,8345409,5850921,69861,174,9033,"",1.05,0.81,0.71,0.70,0.78,0.88,0.88,"",5,7.8,-15,-1.6,-72057,-0.9,275994,5.0,4838,7.4,2,1.2,68,0.8
"01041","5","72","74","0","2007","A","N","Crenshaw County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",15,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",-1,-6.2,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","72","74","0","2007","A","","Cullman County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",116,2256,25389982,16787724,172878,216,11257,"",0.94,0.97,0.95,0.93,0.98,0.98,0.99,"",0,0.0,128,6.0,1453697,6.1,1358152,8.8,29721,20.8,0,0.0,7,0.1
"01045","1","72","74","0","2007","A","","Dale County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,152,2697339,0,0,340,17697,"",66.20,73.05,70.15,0.00,0.00,0.96,0.96,"",0,0.0,1,0.7,198826,8.0,0,0.0,0,0.0,21,6.6,1114,6.7
"01045","3","72","74","0","2007","A","N","Dale County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","72","74","0","2007","A","","Dale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",84,1237,12483458,8372263,90668,194,10096,"",1.36,0.80,0.55,0.83,0.95,0.68,0.69,"",-2,-2.3,60,5.1,878382,7.6,360665,4.5,-68,-0.1,4,2.1,239,2.4
"01047","3","72","74","0","2007","A","","Dallas County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,64,740112,0,0,224,11640,"",164.44,10.43,6.70,0.00,0.00,0.65,0.65,"",0,0.0,1,1.6,87198,13.4,0,0.0,0,0.0,24,12.0,1221,11.7
"01047","5","72","74","0","2007","A","","Dallas County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",65,972,9563045,6403301,98753,189,9839,"",0.98,0.75,0.66,0.71,0.76,0.88,0.88,"",0,0.0,-5,-0.5,235025,2.5,214276,3.5,6296,6.8,5,2.7,295,3.1
"01049","5","72","74","0","2007","A","","DeKalb County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",102,1676,20854078,13409756,137128,239,12446,"",1.19,0.85,0.99,0.84,0.67,1.16,1.17,"",4,4.1,4,0.2,450609,2.2,641210,5.0,15393,12.6,4,1.7,241,2.0
"01051","3","72","74","0","2007","A","N","Elmore County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",20.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","72","74","0","2007","A","","Elmore County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",94,2044,23209455,14467351,150530,218,11356,"",1.07,1.38,1.40,1.37,1.31,1.02,1.02,"",9,10.6,429,26.6,6237869,36.8,2959265,25.7,34961,30.3,16,7.9,847,8.1
"01053","3","72","74","0","2007","A","N","Escambia County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","72","74","0","2007","A","","Escambia County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",54,840,8525354,5791923,70081,195,10148,"",0.92,0.79,0.70,0.78,0.97,0.89,0.89,"",0,0.0,26,3.2,824530,10.7,548051,10.5,10017,16.7,13,7.1,682,7.2
"01055","3","72","74","0","2007","A","","Etowah County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,33,361501,0,0,212,11010,"",29.74,2.30,1.37,0.00,0.00,0.60,0.60,"",0,0.0,0,0.0,25756,7.7,0,0.0,0,0.0,18,9.3,938,9.3
"01055","5","72","74","0","2007","A","","Etowah County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",186,3604,40152641,26194475,312398,214,11140,"",1.21,1.19,1.17,1.13,1.31,0.97,0.98,"",0,0.0,-4,-0.1,1662116,4.3,1223183,4.9,16588,5.6,9,4.4,471,4.4
"01057","5","72","74","0","2007","A","N","Fayette County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",19,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",2,11.8,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","72","74","0","2007","A","","Franklin County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",42,618,5734743,4027302,48033,178,9278,"",1.02,0.67,0.61,0.60,0.61,0.92,0.92,"",-1,-2.3,-13,-2.1,67325,1.2,213461,5.6,2642,5.8,5,2.9,294,3.3
"01061","3","72","74","0","2007","A","N","Geneva County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",25.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","72","74","0","2007","A","N","Geneva County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",26,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,"N",2,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","72","74","0","2007","A","N","Greene County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","72","74","0","2007","A","","Hale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,122,1097811,793691,17270,173,8992,"",0.77,0.43,0.36,0.42,0.91,0.84,0.84,"N",-2,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","72","74","0","2007","A","","Henry County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",20,166,1727973,1151077,14561,200,10404,"",0.80,0.45,0.40,0.40,0.58,0.88,0.88,"",4,25.0,43,35.0,548663,46.5,270717,30.8,2505,20.8,16,8.7,842,8.8
"01069","5","72","74","0","2007","A","","Houston County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",226,5210,61803651,38395887,491751,228,11863,"",1.09,1.24,1.20,1.21,1.63,0.96,0.97,"",12,5.6,454,9.5,6981926,12.7,4057639,11.8,42809,9.5,6,2.7,337,2.9
"01071","5","72","74","0","2007","A","","Jackson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",82,1042,11764105,7572056,75472,217,11294,"",1.24,0.71,0.72,0.71,0.48,1.01,1.01,"",5,6.5,8,0.8,492564,4.4,378684,5.3,-1806,-2.3,7,3.3,397,3.6
"01073","3","72","74","0","2007","A","N","Jefferson County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",20,0,0,0,0,0,0,"N",14.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","72","74","0","2007","A","","Jefferson County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1317,27428,401413958,220985623,2590803,281,14635,"",1.04,0.90,0.80,0.94,1.08,0.89,0.89,"",-16,-1.2,-769,-2.7,-2691630,-0.7,-3801508,-1.7,-170795,-6.2,5,1.8,303,2.1
"01075","3","72","74","0","2007","A","","Lamar County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,27,421687,0,0,306,15913,"",188.72,17.65,14.97,0.00,0.00,0.86,0.86,"",0,0.0,2,8.0,53722,14.6,0,0.0,0,0.0,28,10.1,1436,9.9
"01075","5","72","74","0","2007","A","","Lamar County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",17,182,1590502,1186334,9296,168,8739,"",0.88,0.57,0.43,0.52,0.47,0.76,0.77,"",2,13.3,22,13.8,286594,22.0,211935,21.8,3420,58.2,11,7.0,581,7.1
"01077","5","72","74","0","2007","A","","Lauderdale County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",147,3380,39309449,23910759,224920,224,11632,"",1.08,1.27,1.46,1.30,1.03,1.15,1.15,"",-1,-0.7,29,0.9,1337331,3.5,488398,2.1,-27470,-10.9,6,2.8,301,2.7
"01079","5","72","74","0","2007","A","N","Lawrence County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",37,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,"N",3,8.8,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","72","74","0","2007","A","","Lee County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",258,5706,63088923,39310342,400664,213,11056,"",1.47,1.37,1.30,1.45,1.55,0.95,0.95,"",3,1.2,98,1.7,4112898,7.0,1561260,4.1,-49568,-11.0,11,5.4,540,5.1
"01083","5","72","74","0","2007","A","","Limestone County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",91,1656,18689328,12033685,131055,217,11286,"",1.04,0.84,0.64,0.81,0.49,0.76,0.76,"",9,11.0,176,11.9,1751269,10.3,1286528,12.0,34506,35.7,-3,-1.4,-159,-1.4
"01085","5","72","74","0","2007","A","N","Lowndes County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","72","74","0","2007","A","N","Macon County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",2,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","72","74","0","2007","A","","Madison County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,135,2498784,0,0,357,18544,"",7.01,6.71,5.79,0.00,0.00,0.86,0.86,"",1,100.0,30,28.6,544032,27.8,0,0.0,0,0.0,0,0.0,-43,-0.2
"01089","3","72","74","0","2007","A","","Madison County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",38,227,3009292,0,0,255,13267,"",59.55,3.20,1.54,0.00,0.00,0.48,0.48,"",-1,-2.6,2,0.9,269364,9.8,0,0.0,0,0.0,21,9.0,1090,9.0
"01089","5","72","74","0","2007","A","","Madison County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",633,14289,182814439,110464836,1160406,246,12794,"",1.09,0.96,0.72,1.02,1.06,0.75,0.75,"",21,3.4,575,4.2,14092715,8.4,7678627,7.5,22351,2.0,9,3.8,491,4.0
"01091","5","72","74","0","2007","A","","Marengo County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",41,467,4447844,3095233,54214,183,9523,"",1.09,0.73,0.62,0.69,0.95,0.84,0.85,"",3,7.9,57,13.9,298501,7.2,252149,8.9,-2927,-5.1,-12,-6.2,-604,-6.0
"01093","3","72","74","0","2007","A","N","Marion County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",20.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","72","74","0","2007","A","","Marion County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",50,591,5956266,4167109,35741,194,10078,"",1.14,0.63,0.60,0.55,0.35,0.95,0.95,"",3,6.4,-25,-4.1,311834,5.5,263790,6.8,-1584,-4.2,18,10.2,911,9.9
"01095","3","72","74","0","2007","A","","Marshall County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,135,2353258,0,0,334,17378,"",107.63,9.22,9.52,0.00,0.00,1.03,1.03,"",0,0.0,3,2.3,204313,9.5,0,0.0,0,0.0,21,6.7,1078,6.6
"01095","5","72","74","0","2007","A","","Marshall County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",162,2537,28277936,18973090,208201,214,11147,"",1.19,0.82,0.88,0.78,0.82,1.06,1.06,"",2,1.2,-34,-1.3,536483,1.9,505063,2.7,13989,7.2,7,3.4,358,3.3
"01097","3","72","74","0","2007","A","N","Mobile County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","72","74","0","2007","A","","Mobile County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",688,13988,178837149,108152727,1304997,246,12785,"",1.03,0.96,0.90,0.96,1.03,0.94,0.94,"",13,1.9,-306,-2.1,7403747,4.3,2090359,2.0,-85879,-6.2,15,6.5,792,6.6
"01099","5","72","74","0","2007","A","N","Monroe County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0
"01101","1","72","74","0","2007","A","","Montgomery County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,295,5119718,0,0,333,17330,"",4.55,18.69,18.73,0.00,0.00,1.00,1.00,"",0,0.0,-56,-16.0,250241,5.1,0,0.0,0,0.0,66,24.7,3447,24.8
"01101","3","72","74","0","2007","A","N","Montgomery County, Alabama","Local Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",51,0,0,0,0,0,0,"N",103.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","72","74","0","2007","A","","Montgomery County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",490,10451,131597249,79063113,969586,242,12592,"",1.09,0.89,0.81,1.04,1.24,0.91,0.91,"",21,4.5,71,0.7,4231468,3.3,2487518,3.2,-21474,-2.2,6,2.5,322,2.6
"01103","5","72","74","0","2007","A","","Morgan County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",195,3942,47083749,30182918,284296,230,11945,"",1.01,0.95,0.86,0.90,0.67,0.91,0.91,"",3,1.6,-19,-0.5,1372333,3.0,1026820,3.5,6006,2.2,8,3.6,404,3.5
"01105","5","72","74","0","2007","A","","Perry County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,90,826896,610398,14736,178,9230,"",1.02,0.46,0.44,0.54,1.18,0.97,0.97,"",0,0.0,10,12.5,51324,6.6,30154,5.2,1225,9.1,-8,-4.3,-465,-4.8
"01107","5","72","74","0","2007","A","","Pickens County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",15,183,1729822,1144734,9959,182,9466,"",0.61,0.52,0.49,0.46,0.36,0.93,0.94,"",-1,-6.2,30,19.6,102733,6.3,242322,26.9,1204,13.8,-23,-11.2,-1174,-11.0
