"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01015","5","72","74","0","2018","A","","Calhoun County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",239,4876,75038904,41854981,394586,296,15390,"",1.32,1.16,1.19,1.42,1.37,1.03,1.03,"",-2,-0.8,14,0.3,2698811,3.7,945564,2.3,-44285,-10.1,10,3.5,510,3.4
"01017","3","72","74","0","2018","A","","Chambers County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,45,985209,0,0,424,22057,"",287.90,7.91,7.03,0.00,0.00,0.89,0.90,"",0,0.0,0,0.0,14172,1.5,0,0.0,0,0.0,8,1.9,438,2.0
"01017","5","72","74","0","2018","A","N","Chambers County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",60,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,"N",3,5.3,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","72","74","0","2018","A","","Cherokee County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",34,454,5438140,3500955,28526,230,11972,"",1.14,0.91,0.84,0.91,0.61,0.92,0.92,"",5,17.2,52,12.9,743898,15.8,439088,14.3,4791,20.2,5,2.2,283,2.4
"01021","5","72","74","0","2018","A","N","Chilton County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",53,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",-2,-3.6,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","72","74","0","2018","A","N","Choctaw County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",19,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","3","72","74","0","2018","A","N","Clarke County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",66.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","72","74","0","2018","A","","Clarke County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",52,678,8940631,5451497,55386,254,13184,"",1.12,0.89,0.78,0.96,1.06,0.87,0.87,"",-2,-3.7,-35,-4.9,-6448,-0.1,34210,0.6,-4963,-8.2,13,5.4,630,5.0
"01027","5","72","74","0","2018","A","N","Clay County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","72","74","0","2018","A","","Cleburne County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,28,505670,0,0,349,18168,"",260.66,19.35,12.23,0.00,0.00,0.63,0.64,"",0,0.0,-1,-3.4,1446,0.3,0,0.0,0,0.0,17,5.1,930,5.4
"01029","5","72","74","0","2018","A","","Cleburne County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,154,2011878,1190839,9221,252,13078,"",0.76,0.77,0.60,0.80,0.46,0.79,0.79,"",1,9.1,0,0.0,84510,4.4,31354,2.7,659,7.7,11,4.6,569,4.5
"01031","3","72","74","0","2018","A","N","Coffee County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",13.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","72","74","0","2018","A","","Coffee County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",96,1684,23331765,14218437,134780,266,13852,"",1.25,1.12,1.19,1.17,1.19,1.06,1.06,"",-2,-2.0,53,3.2,1176915,5.3,531961,3.9,-4565,-3.3,5,1.9,269,2.0
"01033","3","72","74","0","2018","A","N","Colbert County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",11.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","72","74","0","2018","A","","Colbert County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",102,1746,24393417,14374756,112721,269,13971,"",1.09,0.77,0.65,0.80,0.51,0.84,0.84,"",-1,-1.0,-16,-0.9,600409,2.5,-175611,-1.2,-18679,-14.2,9,3.5,471,3.5
"01035","5","72","74","0","2018","A","N","Conecuh County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",21,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","72","74","0","2018","A","N","Coosa County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",239.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","72","74","0","2018","A","N","Coosa County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","72","74","0","2018","A","N","Covington County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","72","74","0","2018","A","","Covington County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",61,960,13351188,7533807,74384,267,13901,"",0.96,0.82,0.83,0.82,0.50,1.01,1.02,"",3,5.2,69,7.7,1104993,9.0,436596,6.2,477,0.6,3,1.1,157,1.1
"01041","5","72","74","0","2018","A","N","Crenshaw County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",15,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",-1,-6.2,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","72","74","0","2018","A","","Cullman County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",151,2703,40825032,23160572,203863,290,15102,"",1.15,0.99,1.03,1.05,1.11,1.04,1.04,"",7,4.9,19,0.7,2534166,6.6,1264726,5.8,6019,3.0,16,5.8,837,5.9
"01045","1","72","74","0","2018","A","","Dale County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,66,1286678,0,0,374,19446,"",57.52,58.32,47.04,0.00,0.00,0.80,0.80,"",0,0.0,-9,-12.0,-61046,-4.5,0,0.0,0,0.0,27,7.8,1416,7.9
"01045","3","72","74","0","2018","A","N","Dale County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","72","74","0","2018","A","","Dale County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",78,1161,17437994,9296068,94174,289,15014,"",1.26,0.72,0.54,0.71,0.85,0.74,0.74,"",-3,-3.7,-7,-0.6,-85669,-0.5,-44672,-0.5,-5776,-5.8,0,0.0,8,0.1
"01047","3","72","74","0","2018","A","","Dallas County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,44,805530,0,0,351,18273,"",187.88,5.18,3.89,0.00,0.00,0.75,0.75,"",0,0.0,-3,-6.4,-47159,-5.5,0,0.0,0,0.0,5,1.4,290,1.6
"01047","5","72","74","0","2018","A","","Dallas County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",56,848,10945337,6739087,72427,248,12907,"",0.93,0.72,0.65,0.74,0.55,0.91,0.91,"",-3,-5.1,-16,-1.9,3068,0.0,-96016,-1.4,-13228,-15.4,5,2.1,246,1.9
"01049","5","72","74","0","2018","A","","DeKalb County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",102,1846,29688909,16575180,165803,309,16083,"",1.20,0.89,1.02,0.95,0.98,1.14,1.14,"",4,4.1,66,3.7,1562362,5.6,600462,3.8,11710,7.6,5,1.6,280,1.8
"01051","3","72","74","0","2018","A","N","Elmore County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",20.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","72","74","0","2018","A","","Elmore County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",141,2785,43688399,23487064,189911,302,15688,"",1.42,1.48,1.75,1.66,1.67,1.18,1.18,"",6,4.4,79,2.9,2346358,5.7,1006410,4.5,4065,2.2,8,2.7,411,2.7
"01053","5","72","74","0","2018","A","N","Escambia County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",67,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",4,6.3,0,0,0,0,0,0,0,0,0,0,0,0
"01055","3","72","74","0","2018","A","","Etowah County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",8,19,314877,0,0,313,16287,"",55.35,0.77,0.54,0.00,0.00,0.69,0.69,"",0,0.0,-4,-17.4,-56763,-15.3,0,0.0,0,0.0,6,2.0,302,1.9
"01055","5","72","74","0","2018","A","","Etowah County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",192,3693,55115194,31114246,326625,287,14924,"",1.29,1.08,1.16,1.07,1.21,1.08,1.08,"",5,2.7,-38,-1.0,1133340,2.1,-463933,-1.5,-1934,-0.6,9,3.2,454,3.1
"01057","5","72","74","0","2018","A","N","Fayette County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",24,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",1,4.3,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","72","74","0","2018","A","","Franklin County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",52,728,9313617,5814259,56659,246,12793,"",1.24,0.71,0.66,0.71,0.68,0.93,0.93,"",3,6.1,7,1.0,413700,4.6,223039,4.0,-159,-0.3,8,3.4,442,3.6
"01061","5","72","74","0","2018","A","N","Geneva County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",30,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",3,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","72","74","0","2018","A","N","Greene County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","72","74","0","2018","A","N","Hale County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","72","74","0","2018","A","N","Henry County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","72","74","0","2018","A","","Houston County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",268,5236,78877687,44311248,443516,290,15065,"",1.27,1.15,1.08,1.22,1.35,0.94,0.94,"",0,0.0,1,0.0,837428,1.1,372436,0.8,-54103,-10.9,3,1.0,159,1.1
"01071","5","72","74","0","2018","A","","Jackson County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",85,1282,18045510,10792485,114161,271,14073,"",1.20,0.85,0.88,0.91,0.74,1.03,1.03,"",3,3.7,60,4.9,1299932,7.8,701801,7.0,8261,7.8,8,3.0,373,2.7
"01073","3","72","74","0","2018","A","N","Jefferson County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",25,0,0,0,0,0,0,"N",19.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","72","74","0","2018","A","","Jefferson County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1571,31390,601500397,290447342,2948613,369,19162,"",1.17,0.95,0.86,1.09,1.09,0.90,0.90,"",51,3.4,428,1.4,29784571,5.2,11248151,4.0,-176039,-5.6,14,3.9,697,3.8
"01075","3","72","74","0","2018","A","","Lamar County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,454160,0,0,347,18046,"",203.04,10.62,7.44,0.00,0.00,0.70,0.70,"",0,0.0,0,0.0,12499,2.8,0,0.0,0,0.0,8,2.4,438,2.5
"01075","5","72","74","0","2018","A","N","Lamar County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","72","74","0","2018","A","","Lauderdale County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",187,4134,63501940,34092105,314567,295,15360,"",1.24,1.47,1.71,1.55,1.40,1.16,1.16,"",5,2.7,46,1.1,3226328,5.4,1096504,3.3,13382,4.4,11,3.9,616,4.2
"01079","5","72","74","0","2018","A","N","Lawrence County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",41,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,"N",3,7.9,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","72","74","0","2018","A","","Lee County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",397,8109,127401966,68937618,746837,302,15711,"",1.74,1.45,1.54,1.75,2.11,1.06,1.06,"",27,7.3,428,5.6,9950606,8.5,5281887,8.3,89539,13.6,8,2.7,420,2.7
"01083","5","72","74","0","2018","A","","Limestone County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",109,1865,28886725,15826160,119518,298,15493,"",1.05,0.82,0.68,0.90,0.42,0.83,0.83,"",-6,-5.2,-51,-2.7,352876,1.2,-71582,-0.5,-23188,-16.2,12,4.2,597,4.0
"01085","5","72","74","0","2018","A","N","Lowndes County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","2","72","74","0","2018","A","N","Macon County, Alabama","State Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2505.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","72","74","0","2018","A","N","Macon County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","72","74","0","2018","A","","Madison County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,110,2640310,0,0,464,24112,"",2.56,8.24,7.40,0.00,0.00,0.90,0.90,"",0,0.0,3,2.8,213804,8.8,0,0.0,0,0.0,26,5.9,1328,5.8
"01089","5","72","74","0","2018","A","","Madison County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",812,17382,284291634,149588456,1460254,315,16355,"",1.17,0.92,0.67,1.03,1.00,0.73,0.73,"",16,2.0,385,2.3,14280655,5.3,2943477,2.0,-139803,-8.7,10,3.3,469,3.0
"01091","5","72","74","0","2018","A","","Marengo County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",36,422,5804770,3671616,43506,265,13766,"",0.96,0.63,0.57,0.72,0.86,0.91,0.91,"",2,5.9,-4,-0.9,263837,4.8,248641,7.3,2387,5.8,15,6.0,759,5.8
"01093","3","72","74","0","2018","A","N","Marion County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",23.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","72","74","0","2018","A","","Marion County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",55,716,9366719,5617935,56728,251,13077,"",1.23,0.76,0.73,0.73,0.57,0.96,0.97,"",1,1.9,-18,-2.5,218513,2.4,-7901,-0.1,-8827,-13.5,11,4.6,615,4.9
"01095","3","72","74","0","2018","A","","Marshall County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,131,2743101,0,0,403,20953,"",110.22,5.19,4.61,0.00,0.00,0.89,0.89,"",0,0.0,-2,-1.5,1017,0.0,0,0.0,0,0.0,6,1.5,323,1.6
"01095","5","72","74","0","2018","A","","Marshall County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",196,3361,49187754,28164452,269666,281,14636,"",1.31,0.96,1.02,0.95,1.03,1.06,1.07,"",2,1.0,-10,-0.3,2812668,6.1,893371,3.3,-3733,-1.4,16,6.0,880,6.4
"01097","3","72","74","0","2018","A","N","Mobile County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","72","74","0","2018","A","","Mobile County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",857,16574,268386321,139572799,1601118,311,16193,"",1.18,1.02,0.93,1.06,0.98,0.90,0.90,"",24,2.9,350,2.2,15218488,6.0,4864146,3.6,-50133,-3.0,11,3.7,589,3.8
"01099","5","72","74","0","2018","A","N","Monroe County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",-1,-3.6,0,0,0,0,0,0,0,0,0,0,0,0
"01101","1","72","74","0","2018","A","","Montgomery County, Alabama","Federal Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,193,3432346,0,0,342,17800,"",19.49,22.10,19.03,0.00,0.00,0.86,0.86,"",1,25.0,2,1.0,229090,7.2,0,0.0,0,0.0,19,5.9,992,5.9
"01101","3","72","74","0","2018","A","N","Montgomery County, Alabama","Local Government","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",44,0,0,0,0,0,0,"N",99.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","72","74","0","2018","A","","Montgomery County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",537,10884,184137360,95389645,1119373,325,16918,"",1.18,0.88,0.86,1.12,1.33,0.98,0.98,"",2,0.4,-108,-1.0,5413641,3.0,544987,0.6,-2352,-0.2,12,3.8,658,4.0
"01103","5","72","74","0","2018","A","","Morgan County, Alabama","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",216,4386,68297208,38056634,344159,299,15570,"",1.09,0.96,0.88,0.96,0.84,0.91,0.91,"",0,0.0,25,0.6,3799219,5.9,956743,2.6,-70105,-16.9,15,5.3,781,5.3
