"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01083","5","72","74","0","1991","A","","Limestone County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",60,1273,9390451,0,0,142,7378,"",0.98,0.87,0.56,0.00,0.00,0.64,0.64,"",2,3.4,21,1.7,680192,7.8,0,0.0,0,0.0,8,6.0,420,6.0
"01089","1","72","74","0","1991","A","","Madison County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,18,209581,0,0,223,11590,"",3.15,0.58,0.58,0.00,0.00,1.00,0.99,"",0,0.0,-1,-5.3,9453,4.7,0,0.0,0,0.0,17,8.3,869,8.1
"01089","5","72","74","0","1991","A","","Madison County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",387,8447,68150290,0,0,155,8068,"",0.92,0.86,0.67,0.00,0.00,0.77,0.77,"",79,25.6,104,1.2,-689504,-1.0,0,0.0,0,0.0,-4,-2.5,-183,-2.2
"01091","5","72","74","0","1991","A","","Marengo County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,306,2121298,0,0,133,6932,"",0.76,0.58,0.56,0.00,0.00,0.97,0.97,"",0,0.0,21,7.4,265317,14.3,0,0.0,0,0.0,8,6.4,429,6.6
"01095","5","72","74","0","1991","A","","Marshall County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",103,1599,12056524,0,0,145,7538,"",0.87,0.73,0.82,0.00,0.00,1.13,1.13,"",5,5.1,-33,-2.0,327754,2.8,0,0.0,0,0.0,7,5.1,353,4.9
"01097","5","72","74","0","1991","A","","Mobile County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",498,9953,88942344,0,0,172,8936,"",0.85,0.91,0.95,0.00,0.00,1.05,1.05,"",119,31.4,551,5.9,4511287,5.3,0,0.0,0,0.0,-1,-0.6,-44,-0.5
"01101","1","72","74","0","1991","A","","Montgomery County, Alabama","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,208,1932476,0,0,179,9313,"",6.56,7.99,7.99,0.00,0.00,1.00,1.00,"",0,0.0,3,1.5,310439,19.1,0,0.0,0,0.0,27,17.8,1391,17.6
"01101","5","72","74","0","1991","A","","Montgomery County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",331,7038,55701236,0,0,152,7914,"",0.82,0.85,0.81,0.00,0.00,0.95,0.95,"",99,42.7,280,4.1,3415243,6.5,0,0.0,0,0.0,3,2.0,177,2.3
"01103","5","72","74","0","1991","A","","Morgan County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",151,2576,19602606,0,0,146,7610,"",0.92,0.85,0.78,0.00,0.00,0.91,0.92,"",15,11.0,-9,-0.3,-61809,-0.3,0,0.0,0,0.0,0,0.0,3,0.0
"01105","5","72","74","0","1991","A","","Perry County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,75,491161,0,0,125,6513,"",0.68,0.37,0.43,0.00,0.00,1.16,1.16,"",-4,-30.8,-26,-25.7,-190061,-27.9,0,0.0,0,0.0,-5,-3.8,-249,-3.7
"01109","5","72","74","0","1991","A","","Pike County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",41,761,4796545,0,0,121,6306,"",0.94,1.01,0.97,0.00,0.00,0.96,0.97,"",4,10.8,20,2.7,307480,6.8,0,0.0,0,0.0,4,3.4,247,4.1
"01113","5","72","74","0","1991","A","","Russell County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",49,753,5534504,0,0,141,7352,"",0.85,0.88,0.91,0.00,0.00,1.03,1.04,"",-2,-3.9,-67,-8.2,-266591,-4.6,0,0.0,0,0.0,5,3.7,280,4.0
"01115","5","72","74","0","1991","A","","St. Clair County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",51,579,4225680,0,0,140,7294,"",0.95,0.83,0.88,0.00,0.00,1.06,1.06,"",2,4.1,-118,-16.9,-784399,-15.7,0,0.0,0,0.0,2,1.4,108,1.5
"01117","5","72","74","0","1991","A","","Shelby County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",91,1476,12129918,0,0,158,8219,"",0.64,0.70,0.66,0.00,0.00,0.94,0.94,"",8,9.6,-143,-8.8,-1356902,-10.1,0,0.0,0,0.0,-2,-1.2,-114,-1.4
"01121","5","72","74","0","1991","A","","Talladega County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",81,1191,8236254,0,0,133,6916,"",0.93,0.71,0.64,0.00,0.00,0.90,0.90,"",12,17.4,174,17.1,1569082,23.5,0,0.0,0,0.0,7,5.6,358,5.5
"01123","5","72","74","0","1991","A","","Tallapoosa County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",38,678,4748839,0,0,135,7007,"",0.72,0.54,0.56,0.00,0.00,1.04,1.04,"",5,15.2,86,14.5,565235,13.5,0,0.0,0,0.0,-1,-0.7,-55,-0.8
"01125","5","72","74","0","1991","A","","Tuscaloosa County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",233,4387,32515655,0,0,143,7413,"",1.02,0.97,0.84,0.00,0.00,0.87,0.87,"",36,18.3,61,1.4,514164,1.6,0,0.0,0,0.0,1,0.7,16,0.2
"01127","5","72","74","0","1991","A","","Walker County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",71,999,7292881,0,0,140,7301,"",0.75,0.75,0.67,0.00,0.00,0.88,0.89,"",0,0.0,18,1.8,289011,4.1,0,0.0,0,0.0,3,2.2,160,2.2
"01131","5","72","74","0","1991","A","","Wilcox County, Alabama","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,102,746548,0,0,141,7349,"",0.77,0.37,0.33,0.00,0.00,0.87,0.88,"",-1,-6.7,-8,-7.3,-2291,-0.3,0,0.0,0,0.0,10,7.6,526,7.7
"02000","1","72","54","0","1991","A","","Alaska -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",8,243,2203363,0,0,175,9083,"",9.92,4.43,2.98,0.00,0.00,0.67,0.67,"",0,0.0,3,1.2,-135446,-5.8,0,0.0,0,0.0,-12,-6.4,-655,-6.7
"02000","5","72","54","0","1991","A","","Alaska -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",1286,18531,243797792,0,0,253,13156,"",1.20,1.07,1.16,0.00,0.00,1.09,1.09,"",43,3.5,110,0.6,8488697,3.6,0,0.0,0,0.0,7,2.8,382,3.0
"02016","5","72","74","0","1991","A","","Aleutian West Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,191,1673261,0,0,168,8761,"",0.85,0.57,0.45,0.00,0.00,0.79,0.80,"",2,25.0,96,101.1,535022,47.0,0,0.0,0,0.0,-63,-27.3,-3231,-26.9
"02020","1","72","74","0","1991","A","","Anchorage Borough, Alaska","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,108,1200976,0,0,214,11146,"",6.31,4.18,3.33,0.00,0.00,0.80,0.80,"",0,0.0,14,14.9,-7371,-0.6,0,0.0,0,0.0,-33,-13.4,-1720,-13.4
"02020","5","72","74","0","1991","A","","Anchorage Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",440,9846,145769495,0,0,285,14805,"",1.05,1.20,1.43,0.00,0.00,1.19,1.19,"",-1,-0.2,268,2.8,5708894,4.1,0,0.0,0,0.0,4,1.4,182,1.2
"02050","5","72","74","0","1991","A","","Bethel Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",13,49,590355,0,0,232,12048,"",0.64,0.16,0.20,0.00,0.00,1.27,1.27,"",3,30.0,6,14.0,105649,21.8,0,0.0,0,0.0,16,7.4,798,7.1
"02090","1","72","74","0","1991","A","","Fairbanks North Star Borough, Alaska","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,64,599444,0,0,179,9330,"",22.42,10.20,7.65,0.00,0.00,0.75,0.75,"",0,0.0,0,0.0,-59579,-9.0,0,0.0,0,0.0,-18,-9.1,-901,-8.8
"02090","5","72","74","0","1991","A","","Fairbanks North Star Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",138,2467,24595895,0,0,192,9970,"",1.17,1.24,1.11,0.00,0.00,0.89,0.89,"",-1,-0.7,65,2.7,437813,1.8,0,0.0,0,0.0,-1,-0.5,-88,-0.9
"02100","5","72","74","0","1991","A","","Haines Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",13,67,684412,0,0,198,10292,"",1.93,1.12,1.13,0.00,0.00,1.01,1.01,"",-1,-7.1,-18,-21.2,-95909,-12.3,0,0.0,0,0.0,21,11.9,1103,12.0
"02110","5","72","74","0","1991","A","","Juneau Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",76,972,11606432,0,0,230,11946,"",1.28,0.96,0.97,0.00,0.00,1.01,1.01,"",0,0.0,-52,-5.1,766462,7.1,0,0.0,0,0.0,26,12.7,1355,12.8
"02122","5","72","74","0","1991","A","","Kenai Peninsula Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",143,1284,12379100,0,0,185,9640,"",1.57,1.23,1.02,0.00,0.00,0.83,0.83,"",9,6.7,26,2.1,707878,6.1,0,0.0,0,0.0,7,3.9,359,3.9
"02130","5","72","74","0","1991","A","","Ketchikan Gateway Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",46,425,5435418,0,0,246,12784,"",1.35,0.80,0.85,0.00,0.00,1.07,1.07,"",2,4.5,-188,-30.7,-1959355,-26.5,0,0.0,0,0.0,14,6.0,714,5.9
"02150","5","72","74","0","1991","A","","Kodiak Island Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",32,370,3507664,0,0,183,9491,"",1.18,0.89,0.92,0.00,0.00,1.03,1.03,"",0,0.0,-24,-6.1,-321250,-8.4,0,0.0,0,0.0,-4,-2.1,-237,-2.4
"02170","5","72","74","0","1991","A","","Matanuska-Susitna Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",84,700,6011147,0,0,165,8590,"",1.53,1.24,1.04,0.00,0.00,0.84,0.84,"",11,15.1,98,16.3,1046911,21.1,0,0.0,0,0.0,7,4.4,348,4.2
"02180","5","72","74","0","1991","A","","Nome Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",15,111,1609833,0,0,279,14525,"",0.96,0.55,0.80,0.00,0.00,1.44,1.45,"",1,7.1,-14,-11.2,-72774,-4.3,0,0.0,0,0.0,20,7.7,1073,8.0
"02185","5","72","74","0","1991","A","","North Slope Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,116,2647520,0,0,440,22889,"",0.95,0.21,0.22,0.00,0.00,1.05,1.05,"",5,71.4,58,100.0,1555009,142.3,0,0.0,0,0.0,76,20.9,3944,20.8
"02220","5","72","74","0","1991","A","","Sitka Borough, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,191,1980939,0,0,199,10362,"",1.02,0.67,0.65,0.00,0.00,0.97,0.97,"",1,4.8,-154,-44.6,-565751,-22.2,0,0.0,0,0.0,57,40.1,2986,40.5
"02261","5","72","74","0","1991","A","","Valdez-Cordova Census Area, Alaska","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",46,331,4043284,0,0,235,12234,"",1.58,0.99,0.90,0.00,0.00,0.91,0.91,"",3,7.0,-28,-7.8,-70933,-1.7,0,0.0,0,0.0,14,6.3,760,6.6
"04000","1","72","54","0","1991","A","","Arizona -- Statewide","Federal Government","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",8,574,4876643,0,0,163,8501,"",1.71,1.65,1.45,0.00,0.00,0.87,0.88,"",-1,-11.1,-20,-3.4,158001,3.3,0,0.0,0,0.0,10,6.5,553,7.0
"04000","5","72","54","0","1991","A","","Arizona -- Statewide","Private","Accommodation and food services","State, NAICS Sector -- by ownership sector","All establishment sizes",6437,137379,1243170108,0,0,174,9049,"",1.04,1.25,1.30,0.00,0.00,1.04,1.04,"",759,13.4,-735,-0.5,48729755,4.1,0,0.0,0,0.0,8,4.8,401,4.6
"04003","1","72","74","0","1991","A","","Cochise County, Arizona","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,171,1639910,0,0,185,9609,"",20.63,29.44,30.03,0.00,0.00,1.02,1.02,"",0,0.0,-2,-1.2,46431,2.9,0,0.0,0,0.0,8,4.5,398,4.3
"04003","5","72","74","0","1991","A","","Cochise County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",219,2438,16433686,0,0,130,6741,"",1.70,1.32,1.06,0.00,0.00,0.80,0.80,"",28,14.7,107,4.6,1605787,10.8,0,0.0,0,0.0,8,6.6,380,6.0
"04005","5","72","74","0","1991","A","","Coconino County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",324,6946,57032280,0,0,158,8210,"",1.78,2.35,2.71,0.00,0.00,1.15,1.15,"",17,5.5,945,15.7,13229167,30.2,0,0.0,0,0.0,18,12.9,910,12.5
"04007","5","72","74","0","1991","A","","Gila County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",113,1114,7585995,0,0,131,6813,"",2.02,1.30,1.07,0.00,0.00,0.82,0.82,"",3,2.7,-65,-5.5,-361984,-4.6,0,0.0,0,0.0,1,0.8,73,1.1
"04013","1","72","74","0","1991","A","","Maricopa County, Arizona","Federal Government","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,206,1865807,0,0,174,9050,"",1.05,0.91,0.81,0.00,0.00,0.88,0.88,"",-1,-25.0,4,2.0,217527,13.2,0,0.0,0,0.0,17,10.8,883,10.8
"04013","5","72","74","0","1991","A","","Maricopa County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",3280,85902,823570943,0,0,184,9587,"",0.86,1.20,1.25,0.00,0.00,1.04,1.04,"",509,18.4,-1426,-1.6,18018478,2.2,0,0.0,0,0.0,7,4.0,363,3.9
"04015","5","72","74","0","1991","A","","Mohave County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",274,3763,29965575,0,0,153,7964,"",1.48,1.84,2.16,0.00,0.00,1.17,1.17,"",21,8.3,6,0.2,621409,2.1,0,0.0,0,0.0,3,2.0,154,2.0
"04017","5","72","74","0","1991","A","","Navajo County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",172,2047,13592141,0,0,128,6639,"",1.99,1.40,1.21,0.00,0.00,0.87,0.86,"",3,1.8,52,2.6,703686,5.5,0,0.0,0,0.0,4,3.2,180,2.8
"04019","5","72","74","0","1991","A","","Pima County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1148,24143,206846119,0,0,165,8568,"",1.14,1.29,1.39,0.00,0.00,1.07,1.07,"",146,14.6,-672,-2.7,5610446,2.8,0,0.0,0,0.0,9,5.8,458,5.6
"04021","5","72","74","0","1991","A","","Pinal County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",166,1805,14931602,0,0,159,8271,"",1.32,0.72,0.73,0.00,0.00,1.01,1.01,"",-2,-1.2,-119,-6.2,635006,4.4,0,0.0,0,0.0,16,11.2,842,11.3
"04023","5","72","74","0","1991","A","","Santa Cruz County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",67,669,5799235,0,0,167,8675,"",0.93,0.86,1.05,0.00,0.00,1.23,1.23,"",4,6.3,-16,-2.3,342105,6.3,0,0.0,0,0.0,14,9.2,705,8.8
"04025","5","72","74","0","1991","A","","Yavapai County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",291,3801,29469082,0,0,149,7754,"",1.40,1.80,2.01,0.00,0.00,1.12,1.12,"",11,3.9,439,13.1,6110747,26.2,0,0.0,0,0.0,15,11.2,806,11.6
"04027","5","72","74","0","1991","A","","Yuma County, Arizona","Private","Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",207,3011,24669062,0,0,158,8193,"",1.31,1.00,1.26,0.00,0.00,1.27,1.26,"",16,8.4,79,2.7,2340270,10.5,0,0.0,0,0.0,12,8.2,577,7.6
